,strategy,building_type,mape_overall,mape,params,features,combination_idx
551,within_domain,non_residential,13.225635556055288,12.137516354654814,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",61
552,cross_domain,all,23.581377447413942,,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",61
553,cross_domain,residential,23.581377447413942,25.251330144767852,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",61
554,cross_domain,non_residential,23.581377447413942,21.91142475006003,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",61
555,all_domain,all,16.877897626699845,,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",61
556,all_domain,residential,16.877897626699845,20.40434348280766,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",61
557,all_domain,non_residential,16.877897626699845,13.35145177059203,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",61
558,within_domain,all,13.190590900532815,,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",62
559,within_domain,residential,13.190590900532815,14.382932307259388,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",62
560,within_domain,non_residential,13.190590900532815,11.99824949380624,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",62
561,cross_domain,all,23.605290433439677,,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",62
562,cross_domain,residential,23.605290433439677,25.59714134394379,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",62
563,cross_domain,non_residential,23.605290433439677,21.61343952293556,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",62
564,all_domain,all,16.658778126931026,,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",62
565,all_domain,residential,16.658778126931026,20.086903697741267,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",62
566,all_domain,non_residential,16.658778126931026,13.230652556120782,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",62
567,within_domain,all,12.847522966620431,,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",63
568,within_domain,residential,12.847522966620431,14.092511545840319,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",63
569,within_domain,non_residential,12.847522966620431,11.602534387400544,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",63
570,cross_domain,all,22.801453661539604,,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",63
571,cross_domain,residential,22.801453661539604,24.98474847128372,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",63
572,cross_domain,non_residential,22.801453661539604,20.61815885179549,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",63
573,all_domain,all,16.127279379896613,,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",63
574,all_domain,residential,16.127279379896613,19.602800136528277,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",63
575,all_domain,non_residential,16.127279379896613,12.651758623264948,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",63
576,within_domain,all,12.81985744089526,,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",64
577,within_domain,residential,12.81985744089526,14.082466365807258,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",64
578,within_domain,non_residential,12.81985744089526,11.557248515983263,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",64
579,cross_domain,all,22.400859498759004,,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",64
580,cross_domain,residential,22.400859498759004,24.5968313571289,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",64
581,cross_domain,non_residential,22.400859498759004,20.20488764038911,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",64
582,all_domain,all,16.326054833161294,,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",64
583,all_domain,residential,16.326054833161294,19.303537079408684,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",64
584,all_domain,non_residential,16.326054833161294,13.348572586913903,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",64
585,within_domain,all,12.768790159561274,,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",65
586,within_domain,residential,12.768790159561274,14.147866613364128,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",65
587,within_domain,non_residential,12.768790159561274,11.389713705758417,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",65
588,cross_domain,all,22.036319116441888,,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",65
589,cross_domain,residential,22.036319116441888,24.008331354247954,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",65
590,cross_domain,non_residential,22.036319116441888,20.06430687863582,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",65
591,all_domain,all,16.049273330610696,,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",65
592,all_domain,residential,16.049273330610696,19.147897796646024,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",65
593,all_domain,non_residential,16.049273330610696,12.950648864575363,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",65
594,within_domain,all,12.88617491418335,,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 1.0, 'bylevel': 0.7, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",66
595,within_domain,residential,12.88617491418335,14.113324448453211,"{'iterations': 100, 'depth': 6, 'rate': 0.1, 'subsample': 1.0, 'bylevel': 0.7, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",66
