,strategy,building_type,mape_overall,mape,params,features,combination_idx
13,cross_domain,residential,19.050270612147255,22.672346116324007,{'iterations': 200},"['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'latitude', 'longitude', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'population_density', 'pca_result', 'Cluster_10_0', 'Cluster_10_1', 'Cluster_10_2', 'Cluster_10_3', 'Cluster_10_4', 'Cluster_10_5', 'Cluster_10_6', 'Cluster_10_7', 'Cluster_10_8', 'Cluster_10_9']",1
14,cross_domain,non_residential,19.050270612147255,15.428195107970502,{'iterations': 200},"['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'latitude', 'longitude', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'population_density', 'pca_result', 'Cluster_10_0', 'Cluster_10_1', 'Cluster_10_2', 'Cluster_10_3', 'Cluster_10_4', 'Cluster_10_5', 'Cluster_10_6', 'Cluster_10_7', 'Cluster_10_8', 'Cluster_10_9']",1
15,all_domain,all,13.429161488216753,,{'iterations': 200},"['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'latitude', 'longitude', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'population_density', 'pca_result', 'Cluster_10_0', 'Cluster_10_1', 'Cluster_10_2', 'Cluster_10_3', 'Cluster_10_4', 'Cluster_10_5', 'Cluster_10_6', 'Cluster_10_7', 'Cluster_10_8', 'Cluster_10_9']",1
16,all_domain,residential,13.429161488216753,15.814502235500235,{'iterations': 200},"['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'latitude', 'longitude', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'population_density', 'pca_result', 'Cluster_10_0', 'Cluster_10_1', 'Cluster_10_2', 'Cluster_10_3', 'Cluster_10_4', 'Cluster_10_5', 'Cluster_10_6', 'Cluster_10_7', 'Cluster_10_8', 'Cluster_10_9']",1
17,all_domain,non_residential,13.429161488216753,11.04382074093327,{'iterations': 200},"['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'latitude', 'longitude', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'population_density', 'pca_result', 'Cluster_10_0', 'Cluster_10_1', 'Cluster_10_2', 'Cluster_10_3', 'Cluster_10_4', 'Cluster_10_5', 'Cluster_10_6', 'Cluster_10_7', 'Cluster_10_8', 'Cluster_10_9']",1
18,within_domain,all,12.380185667141344,,{'iterations': 300},"['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'latitude', 'longitude', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'population_density', 'pca_result', 'Cluster_10_0', 'Cluster_10_1', 'Cluster_10_2', 'Cluster_10_3', 'Cluster_10_4', 'Cluster_10_5', 'Cluster_10_6', 'Cluster_10_7', 'Cluster_10_8', 'Cluster_10_9']",2
19,within_domain,residential,12.380185667141344,14.824103535721184,{'iterations': 300},"['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'latitude', 'longitude', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'population_density', 'pca_result', 'Cluster_10_0', 'Cluster_10_1', 'Cluster_10_2', 'Cluster_10_3', 'Cluster_10_4', 'Cluster_10_5', 'Cluster_10_6', 'Cluster_10_7', 'Cluster_10_8', 'Cluster_10_9']",2
20,within_domain,non_residential,12.380185667141344,9.936267798561506,{'iterations': 300},"['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'latitude', 'longitude', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'population_density', 'pca_result', 'Cluster_10_0', 'Cluster_10_1', 'Cluster_10_2', 'Cluster_10_3', 'Cluster_10_4', 'Cluster_10_5', 'Cluster_10_6', 'Cluster_10_7', 'Cluster_10_8', 'Cluster_10_9']",2
21,cross_domain,all,18.926432282398498,,{'iterations': 300},"['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'latitude', 'longitude', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'population_density', 'pca_result', 'Cluster_10_0', 'Cluster_10_1', 'Cluster_10_2', 'Cluster_10_3', 'Cluster_10_4', 'Cluster_10_5', 'Cluster_10_6', 'Cluster_10_7', 'Cluster_10_8', 'Cluster_10_9']",2
22,cross_domain,residential,18.926432282398498,22.196311278772168,{'iterations': 300},"['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'latitude', 'longitude', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'population_density', 'pca_result', 'Cluster_10_0', 'Cluster_10_1', 'Cluster_10_2', 'Cluster_10_3', 'Cluster_10_4', 'Cluster_10_5', 'Cluster_10_6', 'Cluster_10_7', 'Cluster_10_8', 'Cluster_10_9']",2
23,cross_domain,non_residential,18.926432282398498,15.65655328602483,{'iterations': 300},"['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'latitude', 'longitude', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'population_density', 'pca_result', 'Cluster_10_0', 'Cluster_10_1', 'Cluster_10_2', 'Cluster_10_3', 'Cluster_10_4', 'Cluster_10_5', 'Cluster_10_6', 'Cluster_10_7', 'Cluster_10_8', 'Cluster_10_9']",2
24,all_domain,all,12.981378292656574,,{'iterations': 300},"['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'latitude', 'longitude', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'population_density', 'pca_result', 'Cluster_10_0', 'Cluster_10_1', 'Cluster_10_2', 'Cluster_10_3', 'Cluster_10_4', 'Cluster_10_5', 'Cluster_10_6', 'Cluster_10_7', 'Cluster_10_8', 'Cluster_10_9']",2
25,all_domain,residential,12.981378292656574,15.482579321663469,{'iterations': 300},"['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'latitude', 'longitude', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'population_density', 'pca_result', 'Cluster_10_0', 'Cluster_10_1', 'Cluster_10_2', 'Cluster_10_3', 'Cluster_10_4', 'Cluster_10_5', 'Cluster_10_6', 'Cluster_10_7', 'Cluster_10_8', 'Cluster_10_9']",2
26,all_domain,non_residential,12.981378292656574,10.48017726364968,{'iterations': 300},"['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'latitude', 'longitude', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'population_density', 'pca_result', 'Cluster_10_0', 'Cluster_10_1', 'Cluster_10_2', 'Cluster_10_3', 'Cluster_10_4', 'Cluster_10_5', 'Cluster_10_6', 'Cluster_10_7', 'Cluster_10_8', 'Cluster_10_9']",2
