latitude,longitude,Residential EUI (kWh/m2/year),Non-residential EUI (kWh/m2/year),Residential Area (ft²),Non-residential Area (ft²)
37.7931278,-122.402621,,102.21887344865074,,90996.0
37.7936078,-122.4026141,,96.22455679579777,,270099.0
37.7933827,-122.4026176,,126.19614006006265,,412842.0
37.7934173,-122.4032336,,120.51731375735984,,95070.0
37.7931232,-122.4031008,,271.63719147928487,,250000.0
37.7929964,-122.4041186,,65.30650248108242,,362715.0
37.7929158,-122.4046905,,79.81905858798963,,398740.0
37.7926842,-122.4064706,,150.48889702162475,,81065.0
37.7931258,-122.4068772,,,,
37.792664,-122.4090746,147.018503169973,,51155.0,
37.7930314,-122.4081989,85.18239454054229,,220000.0,
37.7923883,-122.4100923,,229.99246525946424,,804136.0
37.392133,-121.9366006,,9.780200854654856,,53172.0
37.3914535,-121.9328672,,538.2265373561672,,51758.0
37.7917486,-122.4144729,148.59595492072378,,241000.0,
37.3904022,-121.9354895,,185.82381623844225,,62260.0
37.390586,-121.9347399,,190.24068114054447,,62500.0
37.391249,-121.936139,,449.5737489639732,,78979.0
37.3972941,-121.9324227,,461.56238226967923,,180000.0
37.3942571,-121.9322597,,61.83610862943071,,52031.0
37.3950824,-121.9333989,,486.1706295813914,,53768.0
37.393894,-121.9326163,,66.56846388168306,,62210.0
37.7916073,-122.4110437,61.52061827928055,,61848.0,
37.7914858,-122.4095171,,187.7167583393432,,272122.0
37.7915187,-122.4101366,,267.2203265771827,,386588.0
37.7918338,-122.4076586,227.15305210811277,,58129.0,
37.7923594,-122.4047381,,137.23830231531812,,281593.0
37.7920903,-122.4036761,,235.35580121201681,,1810397.0
37.7921321,-122.4028295,,178.56753818498868,,246955.0
37.7927976,-122.401375,,109.79064185225451,,211344.0
37.7926014,-122.4012865,,164.05498207808145,,53743.0
37.7922424,-122.4024895,,76.34866473633791,,208193.0
37.7926651,-122.4016848,,83.60494278979151,,116866.0
37.7929017,-122.4007333,,93.38514364444636,,139425.0
37.7930025,-122.4002418,,47.3235525225235,,89927.0
37.7930161,-122.4005462,,103.79632519940154,,791951.0
37.7924666,-122.4008329,,300.66230369309926,,162702.0
37.792454,-122.39964,,124.61868830931188,,103664.0
37.7930345,-122.3990296,,84.23592349009182,,267575.0
37.388289,-121.9255335,,142.91712861802097,,51000.0
37.7922754,-122.3981949,,141.9706575675705,,434921.0
37.3888822,-121.9259335,,194.3420556924965,,51812.0
37.7921412,-122.3990296,,188.03224868949337,,247000.0
37.7919656,-122.3996,,116.10044885525764,,75272.0
37.7918198,-122.3989854,,135.66085056456734,,753305.0
37.7914124,-122.3998881,,82.34298138919088,,332334.0
37.7918986,-122.400667,,40.06727446906989,,110693.0
37.7917219,-122.40202,,103.48083484925138,,72514.0
37.7913674,-122.4028796,,115.7849585051075,,566318.0
37.3990314,-121.9292671,,145.44105141922222,,81046.0
37.3990377,-121.9276225,,17.351969258258617,,67537.0
37.7905572,-122.4068926,,92.12318224384575,,56954.0
37.7907993,-122.4059993,,110.42162255255484,,116092.0
37.7905982,-122.4102251,180.46048028588962,,139215.0,
37.790414,-122.4127327,54.895320926127255,,191203.0,
37.7898591,-122.4125833,95.59357609549747,,288881.0,
37.3959947,-121.9283781,,114.52299710450686,,58551.0
37.7896523,-122.418286,,340.72957816216916,,51587.0
37.395254,-121.9278448,,195.91950744324728,,58551.0
37.7886297,-122.4159743,,77.61062613693854,,57634.0
37.3958453,-121.9247737,,434.1147218066156,,58289.0
37.789149,-122.4151808,159.00713647567895,,63852.0,
37.789002,-122.4124506,,258.7020871231284,,92968.0
37.7891801,-122.4110364,,195.91950744324728,,101662.0
37.789497,-122.4090103,,226.83756175796262,,64876.0
37.3922118,-121.9246,,353.98017286847573,,56359.0
37.7896952,-122.4078356,,184.87734518799178,,268131.0
37.7894575,-122.4083666,,354.6111535687761,,303000.0
37.3916772,-121.9237555,,619.3075573447576,,87761.0
37.7903361,-122.4053992,,127.45810146066329,,67460.0
37.7907554,-122.4025698,,57.10375337717836,,55785.0
37.7904341,-122.4025256,,119.88633305705952,,317000.0
37.7906431,-122.4030566,,103.16534449910124,,613522.0
37.3896101,-121.9245111,,314.54387909970615,,67611.0
37.790857,-122.401679,,47.3235525225235,,501686.0
37.3961118,-121.9274892,,145.12556106907206,,58551.0
37.7910468,-122.4000474,,184.87734518799178,,384458.0
37.3706609,-121.9243333,,118.6243716564589,,158332.0
37.7898897,-122.4010874,,233.14736876096578,,62000.0
37.7894405,-122.4016405,,353.66468251832555,,75482.0
37.7897312,-122.401906,,164.3704724282316,,781262.0
37.3718638,-121.9229554,,206.96166969850276,,488116.0
37.7899001,-122.4025654,,87.70631734174356,,286357.0
37.7896997,-122.4035548,,102.84985414895107,,109313.0
37.7893627,-122.4047143,,114.83848745465703,,53465.0
37.7894987,-122.4040169,,100.64142169789996,,90600.0
37.3697145,-121.9227332,,78.87258753753916,,171378.0
37.7888105,-122.4065967,,158.6916461255288,,84172.0
37.7890965,-122.4065745,,284.2568054852911,,94000.0
37.3711132,-121.9255779,,176.0436153837874,,134932.0
37.3717041,-121.9261113,,121.77927515796048,,87799.0
37.788633,-122.4076586,,173.51969258258615,,92223.0
37.788468,-122.4082762,,129.03555321141405,,136000.0
37.789047,-122.4079463,,51.424927074475534,,88443.0
37.7891412,-122.4072161,,184.56185483784165,,578630.0
37.7883413,-122.4093607,,212.6404960012056,,162214.0
37.7888555,-122.4104736,,139.1312444162191,,168000.0
37.7882547,-122.4115525,,247.02894416757266,,118969.0
37.7884089,-122.4103054,,212.0095153009053,,420000.0
37.7878628,-122.4129103,127.14261111051312,,81426.0,
37.7872136,-122.4151808,226.20658105766233,,68575.0,
37.7873726,-122.4147298,209.17010214955383,,87240.0,
37.7872152,-122.4142074,,315.1748598000065,,55699.0
37.7870622,-122.412526,,212.6404960012056,,99385.0
37.7872068,-122.4102924,,86.12886559099276,,100580.0
37.7878332,-122.4107721,,315.49035015015664,,57159.0
37.7878653,-122.4104163,,138.1847733657686,,115722.0
37.3711641,-121.9194633,,419.2866753495582,,89104.0
37.3675045,-121.9158665,,251.44580906967485,,107107.0
37.7884555,-122.4063484,,158.37615577537863,,64800.0
37.369551,-121.9213978,,95.59357609549747,,121106.0
37.7880139,-122.4040665,,81.08101998859026,,50121.0
37.7882562,-122.4046581,,79.18807788768932,,120334.0
37.7888432,-122.402986,,86.12886559099276,,70769.0
37.7887655,-122.4027468,,142.28614791772065,,468562.0
37.3663667,-121.916999,,1986.9582252456864,,87125.0
37.787676,-122.4047387,,75.7176840360376,,132356.0
37.7876041,-122.4042781,,77.61062613693854,,146134.0
37.7877542,-122.4040147,,97.80200854654855,,116495.0
37.3673203,-121.9182563,,167.20988557958302,,216084.0
37.7859504,-122.4054572,,,,
37.7873324,-122.4061984,,173.204202232436,,253850.0
37.3691219,-121.917411,,138.50026371591878,,482215.0
37.787006,-122.4072604,,134.39888916396674,,922758.0
37.3689435,-121.9157988,,151.75085842222535,,84453.0
37.7872345,-122.4085617,,166.26341452913255,,50993.0
37.786794,-122.4083045,,129.6665339117144,,115749.0
37.7864323,-122.4090666,,45.74610077177271,,97000.0
37.787181,-122.409046,,181.0914609861899,,202500.0
37.3685054,-121.9154165,,201.91382409610026,,55000.0
37.786958,-122.4103848,,232.20089771051528,,78028.0
37.7864553,-122.4111101,,228.41501350871343,,78024.0
37.7867731,-122.4112871,,264.6964037759815,,271387.0
37.3682806,-121.9217553,,144.1790900186216,,134012.0
37.7866571,-122.4119065,,105.68926730030248,,176944.0
37.7861547,-122.4116549,,158.37615577537863,,107758.0
37.3672423,-121.9197106,,142.6016382678708,,161846.0
37.3681504,-121.9206885,,140.70869616696987,,145534.0
37.3682201,-121.9206064,,188.9787197399438,,228310.0
37.3662807,-121.9189104,,125.24966900961219,,162137.0
37.7863363,-122.4136764,92.75416294414606,,116270.0,
37.3655127,-121.9184659,,147.018503169973,,79406.0
37.3664001,-121.9135095,,156.4832136744777,,215834.0
37.3639576,-121.9172657,,231.569917010215,,154740.0
37.784588,-122.417239,273.2146432300357,,63079.0,
37.36495,-121.9148627,,82.9739620894912,,191201.0
37.3654517,-121.9150431,,59.62767617837961,,194282.0
37.7845593,-122.42286,255.86267397177704,,55350.0,
37.7850962,-122.4154826,179.51400923543915,,54320.0,
37.3643974,-121.9151765,,1160.3735078522761,,198033.0
37.7849619,-122.4140304,169.73380838078427,,65926.0,
37.7851909,-122.4121045,135.02986986426703,,58301.0,
37.7857634,-122.4124841,110.737112902705,,88860.0,
37.368183,-121.9152691,97.17102784624825,,416639.0,
37.7860081,-122.4092959,,207.59265039880307,,565760.0
37.7855332,-122.4084438,,126.19614006006265,,63450.0
37.7863267,-122.4066852,,,,
37.3507461,-121.9139096,,9.149220154354541,,58800.0
37.7864098,-122.4054461,,86.12886559099276,,298124.0
37.7861,-122.405986,,50.478456024025064,,71826.0
37.7863077,-122.4060582,,19.87589205945987,,68472.0
37.7850497,-122.4071308,,52.68688847507616,,293837.0
37.7848965,-122.4081896,,149.54242597117425,,83256.0
37.785328,-122.408484,,116.4159392054078,,60692.0
37.784779,-122.4097826,173.51969258258615,,89680.0,
37.7844554,-122.4108545,117.04691990570812,,116626.0,
37.7848577,-122.411464,115.46946815495733,,79290.0,
37.7843111,-122.4114862,266.27385552673223,,81380.0,
37.7840077,-122.4129592,153.01281982282597,,58128.0,
37.7840168,-122.4168622,,158.6916461255288,,71441.0
37.3540854,-121.9279742,,160.26909787627957,,163272.0
37.3541584,-121.9283114,,152.0663487723755,,194790.0
37.3519883,-121.9278448,,10.726671905105325,,499701.0
37.3490243,-121.9229554,,90.54573049309495,,139410.0
37.7828313,-122.4149034,211.6940249507551,,247100.0,
37.3537771,-121.9273186,,66.2529735315329,,162557.0
37.7832944,-122.413068,144.1790900186216,,111777.0,
37.3525994,-121.9273114,,76.66415508648807,,194549.0
37.3547373,-121.9308227,,183.61538378739118,,657934.0
37.7831984,-122.4122605,168.47184698018364,,56000.0,
37.7837195,-122.4122605,194.9730363927968,,72607.0,
37.7839854,-122.4113046,166.26341452913255,,54940.0,
37.7837269,-122.4111244,148.91144527087394,,83690.0,
37.3667721,-121.9113979,,359.65899917117855,,56882.0
37.3656327,-121.9120648,93.06965329429622,,223647.0,
37.7834497,-122.4098597,203.1757854967009,,65033.0,
37.3696404,-121.9133539,,561.8883136174289,,67836.0
37.3647678,-121.9114424,,202.54480479640057,,54439.0
37.7829187,-122.4108595,117.67790060600841,,67245.0,
37.7825227,-122.4115525,144.1790900186216,,54939.0,
37.782158,-122.4123849,96.54004714594794,,127325.0,
37.7825092,-122.4148047,168.47184698018364,,89630.0,
37.7809188,-122.4145393,183.29989343724102,,69769.0,
37.7812485,-122.4127915,229.67697490931405,,58608.0,
37.7811941,-122.4129685,152.0663487723755,,74963.0,
37.364704,-121.9081527,,372.27861317718487,,85000.0
37.3644369,-121.9090418,124.30319795916171,,61593.0,
37.7806658,-122.413234,60.25865687867992,,79499.0,
37.3649782,-121.9074076,88.96827874234417,,88275.0,
37.3617178,-121.9084639,,167.20988557958302,,202454.0
37.3627517,-121.9053965,,138.81575406606893,,68210.0
37.3601306,-121.9076193,82.02749103904073,,84188.0,
37.3605019,-121.9065079,80.45003928828994,,221409.0,
37.4029415,-121.9052798,,40.38276481922005,,70106.0
37.4007251,-121.9031591,,57.419243727328514,,138366.0
37.3863624,-121.906937,,143.86359966847144,,118858.0
37.3820641,-121.9155832,,200.9673530456498,,164089.0
37.3858326,-121.9044629,,122.41025585826077,,50972.0
37.3863667,-121.9026846,,842.3592349009183,,90374.0
37.3834738,-121.9020622,,157.74517507507832,,125000.0
37.38537,-121.8997503,,660.3213028642779,,275659.0
37.384213,-121.903928,,31.54903501501566,,65000.0
37.3723007,-121.8942373,,11.988633305705951,,80000.0
37.3800767,-121.9016176,,137.5537926654683,,138140.0
37.3767912,-121.9005506,,2254.1785518228694,,155574.0
37.3752325,-121.9011482,,25.554718362162685,,161764.0
37.3662661,-121.8928145,,19.560401709309712,,59307.0
37.8062468,-122.4251912,,254.60071257117642,,121560.0
37.8055156,-122.4240961,115.7849585051075,,238800.0,
37.8053959,-122.4248482,112.31456465345578,,288168.0,
37.8055225,-122.422673,,806.0778446336502,,101074.0
37.378063,-121.9061967,,23.977266611411903,,53471.0
37.3799769,-121.9069524,,35.96589991711786,,315000.0
37.8035973,-122.4322076,90.54573049309495,,158482.0,
37.3745767,-121.9091752,,74.45572263543697,,66544.0
37.3957779,-121.9087973,,0.6309807003003133,,73925.0
37.3975839,-121.9105978,,91.80769189369559,,50574.0
37.3969322,-121.9106422,,86.75984629129307,,53524.0
37.378988,-121.912969,,79.50356823783947,,58408.0
37.3784354,-121.9172555,,58.36571477777898,,62000.0
37.8017267,-122.4234103,99.69495064744952,,84040.0,
37.3882562,-121.9033959,,348.93232726607323,,133288.0
37.3873348,-121.9044629,,572.2994951723842,,87403.0
37.8005198,-122.4249146,96.22455679579777,,99336.0,
37.388906,-121.9053225,,303.5017168444507,,82962.0
37.3723849,-121.9112201,,152.0663487723755,,98268.0
37.3713765,-121.9115758,,334.7352615093162,,66337.0
37.3737218,-121.9173658,,8.833729804204387,,117365.0
37.3755441,-121.9163322,,112.94554535375606,,59859.0
37.7993925,-122.4234988,,212.9559863513557,,56598.0
37.3787562,-121.9212663,,256.80914502222754,,77986.3
37.3744573,-121.9181992,,159.00713647567895,,85357.0
37.7987586,-122.4281792,35.01942886666738,,52072.0,
37.3772716,-121.9203329,,225.26011000721186,,123511.0
37.3752332,-121.9175547,,139.1312444162191,,67153.0
37.3916807,-121.9129983,,218.63481265405855,,68926.0
37.3901383,-121.915132,,220.84324510510967,,109400.0
37.3896664,-121.9139298,,16.405498207808147,,137500.0
37.7971875,-122.4324798,,135.97634091471753,,84236.0
37.7968419,-122.4317854,179.82949958558928,,63732.0,
37.385535,-121.911991,,127.14261111051312,,54000.0
37.3850713,-121.9129983,,13.881575406606892,,89039.0
37.7978841,-122.4242288,56.47277267687803,,52289.0,
37.3939558,-121.9091752,,79.50356823783947,,122320.0
37.7960285,-122.430865,156.4832136744777,,108950.0,
37.7945329,-122.4347581,94.33161469489683,,72457.0,
37.7949912,-122.4347802,60.88963757898024,,56591.0,
37.7949331,-122.4314623,283.3103344348406,,60419.0,
37.7951581,-122.430489,132.82143741321596,,165485.0,
37.7955122,-122.4282267,198.7589205945987,,62268.0,
37.7962067,-122.4229038,517.4041742462568,,85625.0,
37.7948172,-122.4252202,42.591197270271145,,79820.0,
37.7947146,-122.4264416,118.6243716564589,,83475.0,
37.3719235,-121.9037516,,8.833729804204387,,119056.0
37.7941981,-122.4300563,212.6404960012056,,58660.0,
37.7939819,-122.4317719,182.0379320366404,,178750.0,
37.3868657,-121.9240222,,28.394131513514097,,109844.0
37.7940346,-122.434382,214.84892845225667,,54660.0,
37.382558,-121.9241111,,194.9730363927968,,147014.0
37.3855148,-121.9231533,,172.25773118198552,,85131.0
37.7924686,-122.4361061,109.79064185225451,,105251.0,
37.3841742,-121.9207329,,102.53436379880091,,52758.0
37.3843212,-121.9248667,,130.928495312315,,76367.0
37.3847985,-121.9247778,,132.5059470630658,,74683.0
37.3855878,-121.9254001,,136.29183126486768,,74683.0
