latitude,longitude,Residential EUI (kWh/m²/year),Non-residential EUI (kWh/m²/year),Residential Area,Non-Residential Area
47.62484,-122.3629,115.98159137961999,,22716.0,
47.62526,-122.3629,132.12759375311273,,43477.0,
47.62563,-122.36297,65.45957221926739,,31040.0,
47.62616,-122.36357,59.761018118586335,,109864.0,
47.62563,-122.36358,70.95105123065736,,25357.0,
47.62796,-122.3597,154.229116078076,,24084.0,
47.62651,-122.35632,76.32114564993148,,36732.0,
47.62749,-122.35648,137.29386610428762,,41137.0,
47.62847,-122.35645,109.98851792286295,,21234.0,
47.62828,-122.35635,69.88367255668727,,29454.0,
47.62855,-122.35713,74.22466379405883,,25596.0,
47.62801,-122.35701,136.45012227099838,,23120.0,
47.62762,-122.35707,105.67027930615899,,39212.0,
47.628,-122.35769,76.61433180166148,,22093.0,
47.62522,-122.35707,96.9549655361739,,22113.0,
47.62481,-122.35762,,121.00853074099409,,57110.0
47.62561,-122.35763,76.75504319082907,,40370.0,
47.62526,-122.35471,200.18642961979424,,51150.0,
47.62657,-122.3584,141.8341702129468,,129860.0,
47.588,-122.3177,102.10946186057488,,35796.0,
47.73357,-122.29501,90.41980091201303,,72671.0,
47.7336,-122.29434,95.70710300462576,,22382.0,
47.73225,-122.29494,76.59307587195842,,27639.0,
47.73316,-122.29595,71.50114850490553,,101613.0,
47.73351,-122.29679,91.8648720980664,,30942.0,
47.58654,-122.37644,,1440.502212276886,,20398.0
47.57468,-122.32681,,125.44369236719945,,41308.0
47.62586,-122.36388,219.0826422395469,,36751.0,
47.53979,-122.39409,198.11778421816535,,39888.0,
47.71677,-122.31219,72.56799897187838,,30833.0,
47.61963,-122.357,91.55928468481027,,28453.0,
47.6214,-122.32765,74.62861727997863,,28291.0,
47.62514,-122.34784,82.15804887278927,,34459.0,
47.55765,-122.38724,123.64778202874359,,40025.0,
47.62551,-122.32633,98.79053320436351,,25012.0,
47.62933,-122.35628,109.71042346671982,,35750.0,
47.63781,-122.34421,78.6180220934567,,34726.0,
47.61701,-122.31171,76.50078831616227,,49106.0,
47.61656,-122.32379,86.22009448031872,,24754.0,
47.72048,-122.31233,80.60078378666101,,30870.0,
47.6015,-122.32722,50.21121707126528,,109284.0,
47.62747,-122.35447,86.55519323095093,,28766.0,
47.62741,-122.34577,88.63250044944932,,24570.0,
47.61323,-122.31641,93.32201946435565,,50749.0,
47.61343,-122.31641,113.90139286566205,,91520.0,
47.64786,-122.32378,50.82865313930437,,62504.0,
47.6148,-122.34568,119.75243794824249,,39962.0,
47.60195,-122.33516,,55.34785594727112,,43878.0
47.62591,-122.35843,,78.80692051589308,,34976.0
47.62584,-122.35896,188.680368929255,,22604.0,
47.62662,-122.35876,200.54428686459696,,46296.0,
47.62752,-122.35831,83.60702971124117,,36282.0,
47.62692,-122.35893,134.58679065853812,,54820.0,
47.62747,-122.35961,54.58185184730439,,44016.0,
47.627,-122.36028,164.86200623378062,,31552.0,
47.62643,-122.35956,144.751241431065,,29533.0,
47.6261,-122.35953,227.70891170125728,,20688.0,
47.60304,-122.33362,190.3503309296616,,22972.0,
47.62611,-122.36129,86.40648474562585,,49034.0,
47.627,-122.36372,58.21131819163324,,33164.0,
47.62782,-122.36583,99.24379952887875,,38407.0,
47.62767,-122.36518,157.34452352435156,,88422.0,
47.62862,-122.36827,83.27882574282198,,34498.0,
47.73052,-122.29555,88.11815282075862,,56074.0,
47.73108,-122.29422,89.88366303613745,,43132.0,
47.73072,-122.29476,83.61901456147636,,25671.0,
47.73082,-122.29418,88.75424519844549,,31379.0,
47.73014,-122.29514,104.00989637357188,,24052.0,
47.73182,-122.29322,54.427616493505504,,119355.0,
47.65674,-122.37223,,81.26835140418719,,38255.0
47.65561,-122.38063,,,,
47.67965,-122.26401,88.10075491418141,,144779.0,
47.6815,-122.32507,83.77697166948744,,20210.0,
47.53104,-122.26968,212.77257524858743,,21708.0,
47.53647,-122.2688,78.46366250720594,,55842.0,
47.62464,-122.32444,128.97437743746562,,97160.0,
47.61991,-122.3098,166.36721250611393,,23875.0,
47.67334,-122.40606,67.2368798688856,,22763.0,
47.65103,-122.35541,,147.19355633498762,,48924.0
47.62177,-122.35636,127.94364126343527,,22551.0,
47.63794,-122.32867,137.493472974625,,21643.0,
47.6266,-122.35318,68.46014233632171,,26964.0,
47.61386,-122.3489,76.43864112294507,,139301.0,
47.64168,-122.32562,,100.41961379809737,,50333.0
47.6404,-122.32553,,138.4573172129679,,57432.0
47.63995,-122.32557,,81.17861842355488,,25912.0
47.64113,-122.32625,,110.16473304949199,,57132.0
47.54539,-122.37544,176.2329350828979,,49510.0,
47.54371,-122.37605,137.96156767601988,,23664.0,
47.54733,-122.37377,84.02349925637004,,42169.0,
47.54634,-122.37349,108.36500450154404,,56334.0,
47.54542,-122.3734,111.68060092279228,,144682.0,
47.52172,-122.35487,,126.07566921549162,,24224.0
47.51989,-122.35489,,53.33618161618499,,23706.0
47.62742,-122.35361,162.63765717244866,,27288.0,
47.5219,-122.38787,,246.60053159981075,,49066.0
47.52097,-122.38688,,173.06123604578696,,30740.0
47.52481,-122.26961,114.6990506796603,,21540.0,
47.52175,-122.26466,118.92847061577456,,332900.0,
47.52262,-122.26922,,132.97158182003315,,67450.0
47.64163,-122.34634,185.98225013515022,,67796.0,
47.64115,-122.34575,94.33826207262737,,120693.0,
47.65649,-122.37507,,59.30284940952158,,46970.0
47.6331,-122.37582,,68.70423682323243,,47554.0
47.63063,-122.37428,,90.5137384690259,,43016.0
47.63034,-122.37412,,137.57118662013437,,24196.0
47.63128,-122.37387,,97.45402441499112,,20671.0
47.60184,-122.31133,93.26142962308313,,24150.0,
47.58065,-122.33356,,73.008848835165,,21600.0
47.61393,-122.32384,45.66125919559321,,30418.0,
47.62812,-122.3665,164.1087868587681,,21754.0,
47.67472,-122.39807,96.5671309046476,,29378.0,
47.50959,-122.37395,,76.23434745401032,,35844.0
47.66116,-122.34172,,168.45550351960748,,31774.0
47.66124,-122.34328,86.66340339395576,,106218.0,
47.66032,-122.34149,109.90577216239883,,217146.0,
47.69248,-122.30599,85.90774648288505,,33852.0,
47.69084,-122.37757,77.4368835993346,,20599.0,
47.62395,-122.32442,119.08065225810464,,66150.0,
47.62339,-122.31337,86.29087414917797,,29896.0,
47.69812,-122.32627,72.06315227110618,,49291.0,
47.60042,-122.30931,84.71623338200428,,97978.0,
47.59938,-122.30875,84.74379872474726,,371442.0,
47.64069,-122.3429,73.8717267531107,,21608.0,
47.69069,-122.39256,84.72851416545596,,33733.0,
47.56121,-122.33872,,85.84169126751739,,26094.0
47.56121,-122.33872,,144.45321113553973,,23687.0
47.56121,-122.33872,,186.98908943999393,,24221.0
47.61833,-122.35871,,162.11457272496867,,34030.0
47.60613,-122.34115,,830.2833309385297,,43728.0
47.60546,-122.34091,,236.05542570601773,,71919.0
47.60546,-122.34091,,393.9826982798276,,32027.0
47.6032,-122.33663,,275.25218507475546,,32160.0
47.59549,-122.32538,,233.48370009921013,,47836.0
47.58802,-122.32111,,184.97503951283133,,34425.0
47.61308,-122.31373,96.34934924210015,,142586.0,
47.58951,-122.39347,86.38942077287643,,29358.0,
47.62374,-122.33338,58.18783709034983,,92841.0,
47.69494,-122.37576,99.70751153125217,,82082.0,
47.60805,-122.33978,86.93472264798814,,154889.0,
47.57108,-122.2916,143.47186627793096,,193946.0,
47.52878,-122.32771,,136.36598784739056,,29619.0
47.5977,-122.31124,93.69165257844118,,34846.0,
47.59692,-122.30601,,209.20552029556924,,21592.0
47.60054,-122.31351,94.45908615493065,,62538.0,
47.59693,-122.31124,,148.11868322406957,,28296.0
47.60791,-122.3414,38.78748961556363,,124260.0,
47.61727,-122.30682,69.21504971174208,,71597.0,
47.61744,-122.30514,,197.70983494194832,,31357.0
47.55601,-122.33627,,270.4337916861631,,53550.0
47.55716,-122.33744,,133.7535515665493,,38412.0
47.55662,-122.33728,,66.4876317456819,,25881.0
47.68195,-122.26481,86.38174716370487,,91560.0,
47.59985,-122.30297,127.58472573329506,,23286.0,
47.69644,-122.35504,83.0475955965665,,37456.0,
47.61815,-122.32771,111.99584385706117,,50784.0,
47.61249,-122.32303,277.1011508585338,,38220.0,
47.60838,-122.31049,71.44843757980578,,35251.0,
47.55498,-122.32497,,85.12135116457154,,24291.0
47.55458,-122.32639,,109.62806210526382,,36544.0
47.69646,-122.31716,101.80834199088606,,29547.0,
47.69061,-122.31992,,106.24295464516116,,23923.0
47.58387,-122.32092,,200.87599495329528,,20796.0
47.5822,-122.321,,97.49537007328912,,21349.0
47.58082,-122.32031,,34.04698682699927,,38630.0
47.58032,-122.32083,,278.89185584922586,,20724.0
47.58118,-122.32211,,505.9409644754217,,25375.0
47.5829,-122.32417,,105.70995133632731,,22803.0
47.5829,-122.32417,,590.5056101665039,,23100.0
47.58252,-122.32193,,48.796220474668445,,41550.0
47.52397,-122.31867,,338.07542895835843,,54170.0
47.55095,-122.27978,,164.55130517697572,,42252.0
47.54514,-122.28596,,117.95952013068792,,23100.0
47.5419,-122.28302,,60.684937463169774,,22895.0
47.52827,-122.26955,86.34011583007205,,21640.0,
47.52971,-122.2696,88.4502457589178,,88043.0,
47.57059,-122.29047,102.09211536344063,,289471.0,
47.67561,-122.324,90.9874453603218,,35577.0,
47.68124,-122.34493,62.60757435134873,,41474.0,
47.69522,-122.31731,88.06080570523727,,22045.0,
47.69175,-122.30396,67.45655080219821,,37091.0,
47.69375,-122.30601,85.48936539300368,,65694.0,
47.69321,-122.30597,54.77765381778497,,30110.0,
47.69316,-122.30487,,52.200395924718,,48179.0
47.69744,-122.30455,80.61900744024783,,25300.0,
47.59294,-122.32555,,48.77387357030407,,52325.0
47.59322,-122.32491,,41.484530634259,,20600.0
47.59042,-122.32498,,,,
47.58698,-122.32397,,19.86565203263892,,25880.0
47.58336,-122.32525,,56.39123326610672,,45842.0
47.57936,-122.32322,,65.68294840342803,,31365.0
47.57959,-122.32557,,74.50103137419686,,32100.0
47.57895,-122.32551,,179.55844233056263,,20520.0
47.57833,-122.32563,,68.04782961115696,,22972.0
47.57667,-122.32542,,173.38600354671001,,24000.0
47.56845,-122.32732,,114.48990141507494,,99931.0
47.56758,-122.32638,,95.32850409316632,,24354.0
47.56823,-122.32506,,79.5668540997446,,33600.0
47.5668,-122.32499,,193.64208856346744,,23296.0
47.57019,-122.32352,,157.4835353860236,,35222.0
47.5668,-122.32149,,199.1280640842336,,25520.0
47.58962,-122.31764,72.62850769081732,,28176.0,
47.53871,-122.28511,104.72681244572718,,59846.0,
47.54027,-122.28551,103.1025868161705,,66363.0,
47.54027,-122.28551,189.5646600330393,,121635.0,
47.6424,-122.38439,89.2902900125069,,22207.0,
47.52845,-122.2708,117.30877154774362,,20645.0,
47.69779,-122.28988,77.58109656377624,,20278.0,
47.62177,-122.32338,247.33068330622436,,20832.0,
47.54969,-122.36408,119.88820782330171,,67313.0,
47.5425,-122.36012,103.41071237460046,,25951.0,
47.54047,-122.36169,96.2464462637561,,46986.0,
47.70414,-122.35789,71.84687421641489,,41332.0,
47.70393,-122.35651,76.63555585069912,,47038.0,
47.70008,-122.30321,,119.54513954923998,,24291.0
47.70053,-122.3038,,80.13573556401074,,20738.0
47.70093,-122.32275,93.03757813435554,,27344.0,
47.70175,-122.30269,,93.76082059881284,,30948.0
47.7026,-122.30211,104.09709894298746,,63670.0,
47.7044,-122.32285,,295.0188776639645,,28385.0
47.7033,-122.32209,75.31026679127635,,64195.0,
47.69239,-122.31738,67.94975725470803,,22935.0,
47.61554,-122.31572,94.44952402138945,,84389.0,
47.61742,-122.31521,118.97700252648444,,30920.0,
47.57254,-122.32549,,122.41054589765415,,21755.0
47.57013,-122.3244,,147.97905803156985,,24305.0
47.57075,-122.32724,,230.89095548582932,,28800.0
47.57294,-122.32811,,32.27004200210125,,39600.0
47.57199,-122.32811,,37.315736533934555,,39600.0
47.57747,-122.32844,,84.77112814877606,,41248.0
47.57587,-122.32789,,135.8856807756359,,36400.0
47.52265,-122.35888,72.96328453354181,,35448.0,
47.56398,-122.38727,,359.8082257443059,,31332.0
47.56451,-122.38773,67.10627892848929,,23596.0,
47.57177,-122.38716,,108.03705950283357,,35864.0
47.57098,-122.38725,67.60405675431493,,42048.0,
47.52077,-122.26216,46.28612249365649,,71000.0,
47.5903,-122.31824,74.38661029702246,,32922.0,
47.55464,-122.31576,,126.70193497799525,,20484.0
47.66169,-122.28558,,128.89848107404103,,45264.0
47.66159,-122.28606,,241.2475228495632,,36932.0
47.71854,-122.2917,81.21511248458833,,20808.0,
47.60775,-122.31198,,298.2805132066035,,45082.0
47.68351,-122.35482,,90.64090847132536,,41600.0
47.62632,-122.3263,61.86656166185268,,61745.0,
47.63567,-122.32522,,237.1482969569333,,34110.0
47.6352,-122.32454,48.552677842972926,,56649.0,
47.63516,-122.32502,54.10872252439965,,43969.0,
47.669,-122.37802,73.8822497078546,,128571.0,
47.56126,-122.38713,67.45067525631312,,21239.0,
47.5628,-122.38904,71.44235081059257,,26843.0,
47.56194,-122.38919,98.02061886908412,,26280.0,
47.53323,-122.37693,79.0811597638342,,26970.0,
47.61856,-122.32194,111.97092075664537,,46225.0,
47.6185,-122.31581,94.49214033721768,,34040.0,
47.57801,-122.3287,,69.47057658893799,,23750.0
47.57832,-122.32649,,38.808657746069386,,43390.0
47.58238,-122.32719,,37.4315932217985,,35400.0
47.58517,-122.32853,,96.26468810099738,,28144.0
47.5842,-122.32826,,110.26047608496835,,71283.0
47.58661,-122.3281,,378.1989635736013,,23792.0
47.58895,-122.32833,,,,
47.58874,-122.32662,,129.14610428727488,,46183.0
47.60592,-122.31367,,113.06162154114142,,72613.0
47.60585,-122.30927,216.0663495067346,,20931.0,
47.56591,-122.28339,,,,
47.56364,-122.28572,,173.47872621984763,,38352.0
47.56363,-122.28648,87.23678475490036,,21300.0,
47.56154,-122.28435,,236.83197417841868,,28425.0
47.70384,-122.35581,63.01588248482429,,70094.0,
47.71812,-122.2974,63.64192669430981,,134490.0,
47.71728,-122.29775,62.531230544897554,,36172.0,
47.7139,-122.29794,,172.77146429380628,,35115.0
47.70089,-122.34555,87.32549316317647,,38100.0,
47.69734,-122.34639,,28.402313905960725,,66704.0
47.70117,-122.34284,,129.67885448739645,,25658.0
47.61894,-122.3162,221.98459759364775,,23490.0,
47.61972,-122.3213,75.32994747903506,,131050.0,
47.61897,-122.32243,176.97013630915484,,40800.0,
47.61932,-122.32257,73.27787376432879,,39226.0,
47.61345,-122.3198,,91.68105757259366,,36000.0
47.61391,-122.31852,209.63445866944124,,23469.0,
47.6131,-122.3177,171.65628811509464,,30633.0,
47.61324,-122.31724,,101.84563083718145,,36000.0
47.61467,-122.31777,,140.94063999846915,,43200.0
47.59501,-122.32852,,170.6658643818037,,53840.0
47.58801,-122.32944,,83.89619900882998,,43794.0
47.57466,-122.33089,,176.5557317620241,,48280.0
47.57258,-122.33059,,31.849381128047074,,36040.0
47.68269,-122.28912,,849.6960051910471,,32822.0
47.68149,-122.28915,106.13061549665034,,20144.0,
47.68061,-122.29002,,125.24556771244319,,20385.0
47.67984,-122.27739,,28.06429183893851,,24295.0
47.66888,-122.28333,,96.4303856382076,,20317.0
47.66512,-122.28426,88.39113547249991,,20979.0,
47.66703,-122.28421,153.21579925146446,,73697.0,
47.66824,-122.28394,,1274.9673372448567,,24377.0
47.53345,-122.36082,89.24067363393056,,95865.0,
47.53332,-122.36267,115.02086764100667,,155600.0,
47.53347,-122.36471,100.8238229233301,,32405.0,
47.70197,-122.34219,,263.28487923921415,,33392.0
47.69852,-122.32707,91.48842523374141,,54304.0,
47.59094,-122.318,106.20946808636958,,114030.0,
47.63374,-122.34145,85.27351164918531,,44839.0,
47.5316,-122.333,,215.53068338078427,,32000.0
47.5316,-122.333,,308.49384971911076,,44000.0
47.5316,-122.333,,242.91424891194762,,36000.0
47.52549,-122.33064,,136.518992365199,,31360.0
47.52549,-122.33064,,221.4902275668672,,33320.0
47.52549,-122.33064,,155.94552666372618,,48020.0
47.52549,-122.33064,,135.3482366763989,,27420.0
47.60492,-122.31898,103.33790687186774,,48972.0,
47.6744,-122.40735,177.2572667483043,,37642.0,
47.61358,-122.34738,145.39137312638366,,87925.0,
47.59515,-122.30985,108.5598055678297,,105903.0,
47.69354,-122.28936,,148.47310560234132,,43645.0
47.69129,-122.29038,86.84922126574108,,109623.0,
47.69066,-122.29023,,164.3703196939169,,26853.0
47.62263,-122.33018,70.20069052553943,,136998.0,
47.62232,-122.32953,84.37964530058157,,26772.0,
47.62249,-122.32707,71.8034181876209,,37417.0,
47.57507,-122.33349,,322.04461671482153,,27760.0
47.57459,-122.3339,,52.26565809338581,,20975.0
47.57619,-122.3339,,194.61586380846575,,26075.0
47.57881,-122.33273,,159.56423013881405,,29394.0
47.57958,-122.33371,70.64937936244354,,33000.0,
47.57941,-122.3336,,67.82578571831088,,20400.0
47.57893,-122.33374,,139.32491786675115,,20460.0
47.58168,-122.33369,,25.621784956484138,,25821.0
47.58217,-122.33263,,154.98265097568395,,21870.0
47.53419,-122.36624,,226.68822555989203,,43615.0
47.53419,-122.36624,,97.88909582561058,,36879.0
47.53578,-122.36205,,386.46622450719985,,28531.0
47.53846,-122.36175,,26.58394097986566,,36600.0
47.57269,-122.37056,,90.76222202345443,,35176.0
47.5784,-122.38687,115.71450624096441,,33084.0,
47.71382,-122.34175,83.23172626160152,,29130.0,
47.65231,-122.34217,,216.97573208241792,,41293.0
47.65157,-122.34231,95.67764810769691,,131034.0,
47.55718,-122.33288,,135.52533619857934,,48890.0
47.55658,-122.33322,,320.54198398807955,,43473.0
47.68086,-122.35505,99.38338919331616,,24090.0,
47.52254,-122.36627,,293.0676952455197,,40265.0
47.52254,-122.36627,,193.67445557655375,,26208.0
47.51795,-122.36801,126.40406946446454,,100536.0,
47.51907,-122.36822,110.14030007309726,,49501.0,
47.52801,-122.36918,,933.2888677993764,,27227.0
47.69766,-122.37346,,245.06422898454755,,42172.0
47.69072,-122.35552,380.24729414482766,,38050.0,
47.69112,-122.35733,,80.29668623377577,,51000.0
47.62185,-122.32768,119.23919675616793,,38041.0,
47.621,-122.32702,69.67706588459046,,74516.0,
47.62183,-122.32715,98.00961940808365,,32292.0,
47.62478,-122.32684,90.98016691089262,,45552.0,
47.62332,-122.32755,93.28879609656784,,144995.0,
47.62392,-122.32706,80.23750794070156,,22326.0,
47.62414,-122.32717,80.96277224882469,,25800.0,
47.62179,-122.3264,149.65362969524506,,29528.0,
47.62409,-122.32643,97.52325569686377,,27910.0,
47.62386,-122.32644,78.20486791767591,,23100.0,
47.62329,-122.3258,177.81614478766232,,37509.0,
47.58787,-122.33365,,152.3571893004987,,20747.0
47.58903,-122.33361,,63.197588677247815,,40800.0
47.59508,-122.33378,,90.21207791931333,,20150.0
47.59347,-122.33369,,66.98400923958602,,44775.0
47.59657,-122.33394,,77.87759456036792,,32250.0
47.59639,-122.33368,,147.44397696163384,,36000.0
47.59081,-122.33487,,192.68892537922156,,40967.0
47.58999,-122.33539,,159.2052380709022,,24430.0
47.58686,-122.33469,,129.74393942720735,,22580.0
47.54635,-122.38691,81.58304125561037,,54871.0,
47.61833,-122.31111,104.47678443331071,,22553.0,
47.61782,-122.31052,126.68100688310102,,27504.0,
47.61806,-122.30984,192.0679006040473,,63998.0,
47.61867,-122.30907,58.80697766885124,,38133.0,
47.61809,-122.30364,61.89923650679258,,436074.0,
47.61234,-122.31628,,14.565797055142708,,24248.0
47.70349,-122.33279,91.73967412819516,,127230.0,
47.70198,-122.32285,103.85245903778012,,20132.0,
47.70178,-122.32352,,142.1915137161664,,244500.0
47.71642,-122.31292,61.516702585039404,,33034.0,
47.72917,-122.2937,97.45534733724809,,88096.0,
47.55768,-122.33137,,80.57302999772753,,127065.0
47.55772,-122.33017,,148.11012841084212,,37247.0
47.62455,-122.32636,72.55131441241535,,38521.0,
47.6239,-122.32514,79.28235116404845,,23968.0,
47.62229,-122.32764,96.55835204680987,,51568.0,
47.62915,-122.32058,62.43221248734392,,21312.0,
47.69274,-122.37602,,376.32999946139716,,25384.0
47.58462,-122.3347,,92.71018261685407,,49052.0
47.58318,-122.3347,,70.42397685178291,,26280.0
47.57595,-122.33624,,123.5212286657293,,39036.0
47.57529,-122.33475,,92.51217908758845,,26310.0
47.56445,-122.38712,149.63965947484638,,20078.0,
47.66391,-122.31495,65.37514429100929,,29866.0,
47.5488,-122.28606,100.08754510449883,,191330.0,
47.54723,-122.28455,,1035.553872768454,,37883.0
47.5472,-122.27633,60.76275265433721,,46720.0,
47.72708,-122.35455,93.41132685762332,,29063.0,
47.53887,-122.37564,,134.5474359693899,,29874.0
47.6418,-122.39786,58.19146633254505,,22252.0,
47.64,-122.39743,,155.51919797694836,,20140.0
47.70281,-122.35623,,54.551377888639905,,71874.0
47.62424,-122.36169,82.68048692525117,,52020.0,
47.62402,-122.32757,112.98094376788615,,39750.0,
47.60104,-122.30155,,119.12313273813449,,39953.0
47.60058,-122.3017,40.51169812670641,,157724.0,
47.60073,-122.30257,136.7236288024897,,94370.0,
47.60009,-122.3017,,249.4793517645408,,21200.0
47.59881,-122.30189,,624.0275525441147,,30630.0
47.59881,-122.30189,,255.48319919896292,,23421.0
47.69583,-122.35566,75.11735322429264,,30386.0,
47.6775,-122.3171,55.08651642010089,,109982.0,
47.6763,-122.38051,,,,
47.67628,-122.38238,,116.81801936144494,,24120.0
47.6764,-122.38502,,101.36690118676103,,35736.0
47.6763,-122.38726,59.23739151739832,,46686.0,
47.69834,-122.32788,76.14231371120638,,20261.0,
47.57298,-122.33644,,74.54063619882704,,51050.0
47.57044,-122.33475,,187.59963794908197,,21900.0
47.58754,-122.3224,,103.43424240162511,,25460.0
47.57506,-122.33862,,118.96202049056181,,35310.0
47.65806,-122.35467,56.76536236113344,,23420.0,
47.67624,-122.40974,161.18604094939332,,239054.0,
47.61174,-122.32611,208.28461609786405,,101706.0,
47.54089,-122.32323,,406.23834714610103,,36140.0
47.59886,-122.31678,,536.9690751611939,,47963.0
47.59774,-122.31936,,54.82098541794645,,23903.0
47.67923,-122.31715,,78.65672276994242,,22522.0
47.67905,-122.31697,,73.34472432699731,,38959.0
47.61945,-122.30702,69.35506866264295,,27840.0,
47.61997,-122.30709,124.17912547274364,,20739.0,
47.5867,-122.30519,,148.0649514167242,,25955.0
47.5721,-122.30877,73.64074776197981,,25120.0,
47.5882,-122.31551,137.54521997577302,,73898.0,
47.55401,-122.31379,83.33365906925039,,36383.0,
47.67542,-122.26558,79.97117000681203,,136752.0,
47.68341,-122.26403,76.43747701724197,,120701.0,
47.69093,-122.35297,80.0386186520917,,54238.0,
47.56656,-122.37111,73.18238189274668,,41310.0,
47.56013,-122.38642,90.82100003184827,,113204.0,
47.56016,-122.38583,68.82951667018138,,156605.0,
47.56028,-122.38371,79.33310604509498,,163699.0,
47.60776,-122.32481,,,,
47.61984,-122.32764,103.46637006340362,,51910.0,
47.62501,-122.3639,83.3038530525225,,20506.0,
47.62435,-122.36293,72.44818062708859,,52334.0,
47.62762,-122.35515,64.05718727690997,,48423.0,
47.71178,-122.35504,76.28295499122385,,30200.0,
47.71122,-122.35496,64.5791623655713,,28190.0,
47.70901,-122.35498,,87.54655864328129,,21936.0
47.7162,-122.2956,,303.2781689705861,,25406.0
47.62744,-122.326,66.72801306980335,,30517.0,
47.62698,-122.36279,108.3804119261694,,25368.0,
47.70722,-122.3192,90.01507343269714,,151450.0,
47.52141,-122.36426,73.02524062253353,,64618.0,
47.61511,-122.35189,122.42689578769797,,162865.0,
47.71537,-122.35594,93.64841606011186,,37580.0,
47.71356,-122.35599,90.77134858250541,,25914.0,
47.56029,-122.2858,,122.70009989607615,,23250.0
47.66065,-122.31795,104.82247610502078,,71421.0,
47.55966,-122.33146,,293.91648902618863,,30000.0
47.56522,-122.32205,,125.51669674668972,,45036.0
47.55829,-122.3811,94.51368936421396,,24664.0,
47.62413,-122.32287,233.30219441863056,,34580.0,
47.6248,-122.32232,99.07209170743224,,27580.0,
47.62442,-122.3226,87.78264677691654,,40721.0,
47.62464,-122.32333,90.50265503993407,,41396.0,
47.62328,-122.32343,183.33170945446355,,41241.0,
47.62497,-122.3155,102.34281808647826,,22532.0,
47.62383,-122.31516,157.06315044953473,,78199.0,
47.62326,-122.31498,154.97610505640625,,21407.0,
47.62333,-122.31538,71.70595633659259,,63505.0,
47.623,-122.31514,214.88223252237802,,35647.0,
47.62212,-122.31481,100.81080450840062,,22284.0,
47.62263,-122.31586,117.95035345719263,,35656.0,
47.62394,-122.31595,181.04046735840262,,42182.0,
47.62325,-122.31602,64.75183433140998,,32288.0,
47.54155,-122.38686,56.57084240335383,,31488.0,
47.50224,-122.37649,53.96392384955465,,31457.0,
47.61376,-122.33445,,123.37936618578107,,675497.0
47.57915,-122.40976,78.96348639263293,,20790.0,
47.58277,-122.38687,88.49380547373349,,42312.0,
47.57519,-122.37143,68.90268522992304,,53919.0,
47.724,-122.35498,78.19571024996377,,166858.0,
47.62052,-122.32286,93.58307436966778,,27317.0,
47.62285,-122.32281,109.39613165228458,,28922.0,
47.63007,-122.35854,157.01520345656323,,104064.0,
47.7101,-122.33174,162.2215927642354,,44352.0,
47.65019,-122.36173,,,,
47.70953,-122.31075,253.4555662528757,,31680.0,
47.7113,-122.30127,88.09515997581117,,21303.0,
47.70868,-122.30089,,140.77211764818324,,23022.0
47.70928,-122.30045,83.41867260244959,,57756.0,
47.56173,-122.32885,,285.90533311656213,,27263.0
47.56318,-122.32889,,306.20542587262145,,31569.0
47.56362,-122.32876,,24.922602350726287,,22509.0
47.56424,-122.32902,,84.68009072675281,,39984.0
47.7095,-122.30032,57.478343568543195,,55977.0,
47.53084,-122.28114,123.59627191730176,,91907.0,
47.69991,-122.35498,84.71772587091986,,20844.0,
47.62413,-122.31698,108.9318927405357,,26578.0,
47.62397,-122.31962,133.81006781590014,,24620.0,
47.62176,-122.31913,110.62093056011064,,21512.0,
47.62176,-122.31958,77.01285998503084,,32960.0,
47.62337,-122.3203,,85.89773669226324,,26440.0
47.64251,-122.3149,127.86137605332425,,21312.0,
47.63709,-122.3438,104.01314769644154,,71592.0,
47.66412,-122.34021,112.16734255507743,,21871.0,
47.66164,-122.34247,29.105590375583024,,158180.0,
47.61499,-122.32591,79.71549291434609,,40281.0,
47.51715,-122.37647,75.60680811457765,,42084.0,
47.62801,-122.36626,77.06892430059975,,23026.0,
47.62936,-122.35859,166.63887266601694,,53820.0,
47.61146,-122.34264,141.67670290677142,,191427.0,
47.63132,-122.35421,66.07572859562323,,22392.0,
47.6836,-122.28746,87.56336457625201,,233540.0,
47.61625,-122.31726,74.90466185445216,,65867.0,
47.59291,-122.31042,,125.30433209458612,,28800.0
47.61477,-122.35129,148.51235371115752,,205779.0,
47.61791,-122.28594,,128.69869807614847,,28500.0
47.60583,-122.30421,92.69524780624573,,29581.0,
47.68037,-122.31785,84.8205054942979,,24288.0,
47.61123,-122.34446,78.62032484441892,,87645.0,
47.61124,-122.34339,190.90077785215746,,185506.0,
47.61137,-122.32669,48.282870996972534,,95280.0,
47.61875,-122.32703,114.88392645878454,,39090.0,
47.61933,-122.34413,60.859704539785895,,138125.0,
47.62493,-122.307,67.84868282569515,,20736.0,
47.62463,-122.30704,177.4746769365015,,29243.0,
47.61837,-122.35363,84.44674950857019,,79644.0,
47.62487,-122.32768,72.90521801195946,,46351.0,
47.69125,-122.35104,74.25157372233866,,36666.0,
47.6189,-122.32318,90.37097775197405,,44520.0,
47.67025,-122.31232,85.35204041230398,,28472.0,
47.67069,-122.31239,122.84137363323613,,20884.0,
47.67058,-122.31275,78.59725050468084,,31900.0,
47.51996,-122.36712,126.53685935076408,,89549.0,
47.51789,-122.36689,94.14115458003785,,36260.0,
47.63107,-122.3454,84.17256682141414,,29280.0,
