latitude,longitude,Residential EUI (kWh/m2/year),Non-residential EUI (kWh/m2/year),Residential Area (ft²),Non-residential Area (ft²)
41.89052098866587,-87.61946877886683,168.15635663003349,,592241.0,
41.85656775860116,-87.61897693757173,239.77266611411903,,537033.0,
41.88280622661767,-87.62928149568309,,254.60071257117642,,372135.0
41.87454143871754,-87.62775778718853,,204.43774689730148,,383631.0
41.931191181015755,-87.64021172919766,392.78548593694507,,74529.0,
41.90428889561306,-87.62678616996178,249.86835731892407,,97000.0,
41.88584048804852,-87.63341197142296,216.1108898528573,,255605.0,
41.97925512294133,-87.84539909327289,,230.62344595976447,,112700.0
41.896680409679945,-87.62012822189753,,953.7273285039236,,303490.0
41.89188848509332,-87.6477646275495,275.42307568108674,,114625.0,
41.891064178115734,-87.62291792491408,202.86029514655073,,324707.0,
41.88786189172989,-87.62541304135654,254.91620292132657,,178845.0,
41.78975804680648,-87.59789008684548,,329.37192555676353,,153115.0
41.93501346318206,-87.63816670109618,308.2340720967031,,78400.0,
41.864521193743535,-87.63930409963562,,1012.4085336318526,,71373.0
41.91339185368522,-87.63562447535212,216.42638020300745,,65211.0,
41.77975730359677,-87.60576962549939,90.54573049309495,,96275.0,
41.91735291076359,-87.72006847919312,272.2681721795852,,85742.0,
41.929848996596895,-87.684643783527,,326.217022055262,,513257.0
41.88202980644916,-87.62925644446256,,136.29183126486768,,1088373.0
41.99481704318551,-87.71434276828107,,268.7977783279335,,114727.0
41.80000437101491,-87.58808569506616,,329.6874159069137,,431390.0
42.01171252818545,-87.6827185035026,255.86267397177704,,51524.0,
41.93202492010381,-87.69216904438716,,212.0095153009053,,263890.0
41.78591393483027,-87.59622981065114,,467.5566989225321,,97285.0
41.96193689719844,-87.65097227128372,153.6438005231263,,513871.0,
41.89251830082217,-87.61850242693725,236.30227226246734,,954102.0,
42.00900301004757,-87.66653910615155,288.3581800372432,,52000.0,
41.89387134779289,-87.61527477728374,266.27385552673223,,437452.0,
41.92550370670804,-87.63906035097119,247.02894416757266,,134082.0,
41.9942188392819,-87.65566151278423,306.9721106961024,,194910.0,
41.8833865771169,-87.65339164722926,,207.90814074895326,,781333.0
41.977030578039816,-87.65657999301283,173.51969258258615,,51008.0,
41.831724396177286,-87.6462763924342,493.1114172846948,,116813.0,
41.75923093682706,-87.55959822228947,474.81297697598575,,97826.0,
41.92279085155333,-87.65337746468617,,330.94937730751434,,117435.0
41.89251729286969,-87.62794971765776,,297.5074001915977,,55500.0
41.94813046439078,-87.64332385698383,244.50502136637138,,775610.0,
41.94107032697119,-87.6413538324759,284.2568054852911,,52872.0,
41.83169674070372,-87.61097014758523,925.9641776907098,,107500.0,
41.91317376700029,-87.67810667871721,168.7873373303338,,78210.0,
41.88888670592801,-87.63119906621068,,292.4595545891952,,111033.0
41.98997391514614,-87.74847302426933,357.4505667201274,,225000.0,
41.87916454484426,-87.64223908958391,,156.79870402462788,,284000.0
41.8979865852922,-87.62808839759518,188.03224868949337,,449500.0,
41.88199229825289,-87.63250662670102,,137.23830231531812,,776691.0
41.89348296915108,-87.62193059128795,351.7717404174246,,116000.0,
41.9092048286788,-87.62623932012059,284.88778618559144,,175440.0,
41.73034494585079,-87.65546396005885,,288.042689687093,,83424.0
41.886308567767294,-87.63231875970524,,289.6201414378438,,440000.0
41.98268676152209,-87.65644263934729,164.3704724282316,,79000.0,
41.89416115508033,-87.61620201268376,294.35249669009613,,571181.0,
41.90456512394161,-87.62985773965421,183.61538378739118,,217800.0,
41.8923036656378,-87.63226860744216,221.7897161555601,,125500.0,
41.935471274269624,-87.64064567684218,223.68265825646108,,136304.0,
41.913864298737955,-87.6334413151519,240.7191371645695,,626068.0,
41.805253755551654,-87.68421309853366,251.1303187195247,,89556.0,
41.78632804498681,-87.7051361750491,282.99484408469056,,60000.0,
41.9504805530619,-87.73060545056252,,94.647105045047,,207520.0
41.88305674735057,-87.69190737380002,241.98109856517016,,99016.0,
41.88453096378336,-87.62460204460082,,142.28614791772065,,708981.0
41.93759866484345,-87.64123431258912,159.63811717597926,,82550.0,
41.88167803043607,-87.64672118702373,134.7143795141169,,746876.0,
41.95769221146845,-87.79754403338008,265.3273844762817,,128542.0,
41.870386161123186,-87.66634066390716,307.9185817465529,,466294.0,
41.990849157684345,-87.67599308836398,304.132697544751,,109912.0,
41.770988165331374,-87.69303861104268,,165.00145312853192,,231870.0
41.954647086181744,-87.65117098207311,,237.56423366306794,,51825.0
41.88043734364833,-87.65722474814983,189.9251907903943,,314000.0,
41.851021081260505,-87.62390504819716,241.98109856517016,,148762.0,
41.842979981376864,-87.63195073012452,194.3420556924965,,93983.0,
41.93244279169403,-87.64103028500472,268.4822879777833,,109128.0,
41.906990331255706,-87.62769292198793,326.217022055262,,206150.0,
41.87621600724368,-87.6316021355216,,2749.498401558615,,160000.0
41.77534915234011,-87.66395860954484,,250.81482836937454,,70436.0
41.89365847761819,-87.63427038140614,191.50264254114506,,273509.0,
42.00906525244359,-87.66261979344948,302.55524579400026,,60120.0,
41.941121545449974,-87.71953058238621,,238.8261950636686,,113870.0
41.90957096092512,-87.62868695877394,229.67697490931405,,202368.0,
41.84647104605164,-87.6171696495055,,350.19428866667386,,55184.0
41.89953902796158,-87.62398900032618,400.3572543405488,,638407.0,
41.88830122742548,-87.62940669235189,,449.2582586138231,,54600.0
41.809756899344904,-87.67214460301524,,215.79539950270717,,67964.0
41.92689262449929,-87.63931052861936,84.55141384024198,,97800.0,
41.95190253430482,-87.64635731778388,280.15543093333906,,194620.0,
41.7218041410881,-87.61399411519453,,412.66137799640495,,1170487.0
41.893299544115855,-87.62406469680965,,213.58696705165605,,359409.0
41.905896854663766,-87.6271813404931,321.8001571531598,,56000.0,
41.87135022222824,-87.63073281141747,145.12556106907206,,243432.0,
41.883209989443635,-87.6499726173026,236.93325296276763,,68094.0,
41.90573651214896,-87.62618572862607,540.1194794570681,,126330.0,
41.87662069007096,-87.64851385660216,155.85223297417738,,125000.0,
41.79923314663267,-87.5889372524731,201.91382409610026,,88384.0,
41.89826161908875,-87.62516469194003,200.02088199519932,,672000.0,
41.89181351767031,-87.64027937911106,134.39888916396674,,291927.0,
41.8793027287716,-87.63100222341788,,247.65992486787297,,490273.0
41.778046294069696,-87.61713152690794,253.9697318708761,,938000.0,
41.802608735480234,-87.58611419119629,376.69547807928706,,59310.0,
41.94574570576034,-87.64195455215297,263.11895202523067,,155144.0,
41.880463147078466,-87.6408038842781,,146.38752246967266,,1073992.0
41.8941837032835,-87.62807154087218,294.35249669009613,,498623.0,
41.992511442300234,-87.67833003614334,390.2615631357438,,57600.0,
41.841398020562835,-87.62313595878753,371.01665177658424,,67133.0,
41.87661238820148,-87.65803757533364,239.77266611411903,,318177.0,
41.87664684111582,-87.6406951193196,,137.23830231531812,,539738.0
41.883091005891075,-87.63664592832622,,261.2260099243297,,149904.0
41.821878601322474,-87.7002285852032,,372.9095938774852,,121557.0
41.73855092871333,-87.60502360520404,,239.77266611411903,,95306.9
41.937576966415946,-87.64253060629402,285.51876688589175,,62593.0,
41.94711774835235,-87.6553811622124,306.02563964565195,,286855.0,
41.994568139516936,-87.66852270401607,,306.65662034595226,,118800.0
41.880616005740066,-87.62904942471995,,181.4069513363401,,1134375.0
41.96918742738737,-87.65573364991938,292.7750449393453,,188837.0,
41.88664623029924,-87.69655813600897,329.0564352066134,,91245.0,
41.883109078966136,-87.62697603370881,,126.51163041021282,,488324.0
41.98563842104888,-87.6550943232709,356.504095669677,,582000.0,
41.72025066493471,-87.65752453407546,,268.7977783279335,,52381.0
41.880047970125254,-87.65183157127098,198.12793989429838,,271138.0,
42.00599079054638,-87.70472572459504,313.59740804925576,,150000.0,
41.92489472540259,-87.65344759280977,,344.51546236397104,,88635.0
41.902331662977616,-87.74045894485229,,99.37946029729935,,307520.0
41.802888802929274,-87.59686008392408,260.91051957417955,,59728.0,
41.89914946767449,-87.6207659883768,205.38421794775195,,197400.0,
41.83805473336693,-87.65380002395295,,292.4595545891952,,99762.0
41.8925599831786,-87.7078335192439,,190.87166184084478,,89000.0
41.87984160939149,-87.65723162539508,,143.86359966847144,,99170.0
41.73536766705,-87.638879040659,,316.4368212006071,,73326.0
41.848026855051344,-87.64010281222166,105.37377695015232,,311253.0,
41.96924936435865,-87.65110161256266,680.8281756240381,,97280.0,
41.75466012439374,-87.74138475860521,,83.92043313994168,,198596.0
41.85761688731556,-87.63607109247158,,109.79064185225451,,474474.0
41.714554470686906,-87.68172059648889,,326.53251240541215,,126145.0
41.808656459129864,-87.61400251439284,158.06066542522848,,99300.0,
41.88083861588338,-87.62890194445242,,324.0085896042109,,311003.0
41.887764415875786,-87.64297689013564,327.4789834558626,,272937.0,
41.9465389829682,-87.70208488614152,,318.0142729513579,,493547.0
41.80980358504304,-87.6243272211372,139.1312444162191,,214622.0,
41.80218114518527,-87.59035631878895,513.9337803946052,,83819.0,
41.992224269605536,-87.65707273287083,195.28852674294697,,54816.0,
41.88370017254781,-87.63106512309899,,313.59740804925576,,638592.0
41.898227095018186,-87.62731078276174,412.34588764625465,,122400.0,
41.902908764875995,-87.67373262574593,,330.94937730751434,,92173.0
41.831596425369504,-87.62793057725152,,886.8433742720904,,144195.0
41.877647925501115,-87.65058947199523,,233.14736876096578,,93401.0
41.908961810600914,-87.62896310527542,289.6201414378438,,100000.0,
41.92131571234415,-87.79182386507166,228.41501350871343,,374357.0,
41.878025655260835,-87.63206228626693,,243.24305996577078,,1559956.0
41.985552074987766,-87.7917053967891,,141.33967686727019,,523970.0
41.89094361522157,-87.61754059260844,140.07771546666953,,394449.0,
41.726329231442904,-87.56727090823563,,730.9911412979129,,637903.0
41.89986428150685,-87.63447355964077,,68.77689633273415,,77807.0
41.83829977603046,-87.62329681198794,318.96074400180834,,67133.0,
41.93443429321062,-87.64044717340997,150.80438737177485,,89650.0,
41.91093885000977,-87.63181201260736,258.3865967729783,,150762.0,
41.89669018664823,-87.6241021540313,149.2269356210241,,387210.0,
41.78579095767523,-87.60374468613567,,225.89109070751212,,188821.0
41.88692121683921,-87.6428794084608,,204.12225654715138,,236216.0
41.89225678967449,-87.63575412924344,222.10520650571027,,444207.0,
41.94018672257404,-87.64238451297855,316.75231155075727,,345808.0,
41.89176679938733,-87.61575191788339,173.204202232436,,785000.0,
41.87748553469393,-87.66852104233708,,274.79209498078643,,127100.0
41.72119387586951,-87.65577682324725,,203.80676619700117,,165520.0
41.88705433554247,-87.61546864991557,255.54718362162689,,628921.0,
42.01928317622851,-87.67386518978948,,504.1535795399504,,66676.0
41.96428704352146,-87.66222313143264,189.294210090094,,51840.0,
41.893469467646554,-87.62289419025899,324.0085896042109,,76800.0,
41.7904279580333,-87.78037223622844,,328.7409448564632,,233791.0
41.69091569592416,-87.60502192370058,,278.8934695327385,,61357.0
41.93121776490467,-87.71116467288469,66.2529735315329,,79000.0,
41.99447477252838,-87.65773063959293,369.75469037598356,,80600.0,
41.97565588291844,-87.7012022977469,,611.7357889411537,,106918.0
41.773503889811025,-87.6010553110708,,256.1781643219272,,64558.0
41.895512886743425,-87.65275922625075,242.92756961562063,,420049.0,
41.84548095020556,-87.62198611694409,157.74517507507832,,830424.0,
41.87124633721824,-87.65340204686326,,412.976868346555,,102703.0
41.89108594171936,-87.621703811899,132.5059470630658,,872200.0,
41.78792632341754,-87.71922211426183,,194.65754604264666,,118621.0
41.895568348702824,-87.62825186147317,180.14498993573943,,706415.0,
41.88575801779178,-87.64292191698021,247.65992486787297,,303430.0,
41.79983589909504,-87.60407530365929,176.99008643423787,,53092.0,
42.01148438359256,-87.66404953334644,388.3686210348428,,67368.0,
41.892457693883856,-87.62218801358172,264.6964037759815,,720415.0,
41.96296685942752,-87.68469465366664,,240.7191371645695,,83000.0
41.971655304694835,-87.65057605865525,232.8318784108156,,127712.0,
41.879194187717125,-87.65534557154994,143.54810931832128,,155000.0,
41.897850698188655,-87.63222553594412,259.3330678234288,,308244.0,
41.7645421727974,-87.5599259488144,285.83425723604194,,63375.0,
41.829989616224736,-87.64106578961876,,355.5576246192266,,58108.0
41.85277255488514,-87.62928113684461,,379.53489123063844,,156400.0
42.007820515693254,-87.6647155773781,245.13600206667172,,91326.0,
41.92929281584899,-87.64516351550809,275.42307568108674,,38456.0,
41.99395801696367,-87.65536027818077,370.07018072613374,,322050.0,
41.884590838986554,-87.62999748568865,,610.7893178907033,,50913.0
41.87633486491367,-87.62910127962442,215.79539950270717,,121000.0,
41.89539636215062,-87.61625092405826,,620.8850090955083,,236060.0
41.80646389977141,-87.68978288830843,,219.26579335435886,,95265.0
41.792349674468525,-87.5947154417806,,259.0175774732786,,115306.0
41.87781902600844,-87.64851320505005,,111.36809360300528,,80449.5
41.91793571148141,-87.65745715411146,189.9251907903943,,94200.0,
41.89929857768738,-87.62559838527199,148.59595492072378,,181107.0,
41.88559428960742,-87.64252600441937,,207.59265039880307,,434052.0
41.74536617317855,-87.6926510664442,,259.9640485237291,,54101.0
41.79382680203668,-87.59474712714882,326.53251240541215,,61800.0,
41.99628691884706,-87.65802217390814,219.58128370450902,,80500.0,
41.79952126406235,-87.58349015513927,266.58934587688236,,176450.0,
41.748245609196715,-87.68265725032997,767.9035122654813,,85771.0,
41.90068798554529,-87.62949724857376,474.1819962756855,,210740.0,
41.89271559094062,-87.62404433360936,,192.44911359159553,,105000.0
41.88440773161879,-87.65368149002035,,199.70539164504913,,75060.0
41.82163441143447,-87.60194366385075,360.28997987147886,,130000.0,
41.88689312762789,-87.64873884466984,,849.9310033045219,,118639.9
41.881034483348174,-87.6594057415689,59.31218582822945,,73000.0,
41.84098397593123,-87.7050858485816,,245.13600206667172,,62071.0
41.993817871643834,-87.79308112853218,,274.1611142804862,,90969.0
41.86230382993038,-87.62705535957109,174.15067328288646,,204036.0,
41.883100479248256,-87.6301472292721,,195.91950744324728,,821861.0
41.903869621035135,-87.6403877550922,265.3273844762817,,159968.0,
41.94524725386158,-87.67085683148886,,265.0118941261316,,74643.0
41.98038160422268,-87.65777747829726,289.6201414378438,,64787.0,
41.95578584660328,-87.70792271058846,203.49127584685104,,53252.0,
41.87814785854393,-87.62557273455765,,350.8252693669742,,434169.0
41.91765150070084,-87.63576930909204,242.2965889153203,,176144.0,
41.883761218894925,-87.6325690927183,,158.6916461255288,,570884.0
41.90635532229939,-87.62861652837748,349.8787983165238,,221050.0,
41.86593147276504,-87.62724010325859,284.5722958354413,,373801.0,
41.89762924603104,-87.62427006876113,,39.43629376876958,,126000.0
41.89404969714503,-87.6380311626491,115.7849585051075,,168300.0,
41.78970499651887,-87.59885387219137,,176.35910573393755,,67717.0
41.81391431134689,-87.7236649419466,,1110.2105421784013,,56000.0
41.88042036508674,-87.65828088630344,185.19283553814196,,66670.0,
41.88894307545901,-87.64173602174314,203.49127584685104,,1111604.0,
41.86706145293373,-87.62429155657351,322.43113785346014,,313446.0,
41.96822423206056,-87.73974748655358,267.851307277483,,98272.0,
41.86256737391824,-87.66011241902464,,276.68503708168737,,110540.0
41.98118072487806,-87.83916755770461,307.9185817465529,,314254.0,
41.834330015257066,-87.62317380513748,392.78548593694507,,55031.0,
41.89607518675221,-87.67373583668834,309.49603349730364,,75992.0,
41.90257879364103,-87.63155637844827,247.9754152180231,,468820.0,
41.941292434096795,-87.64113182173176,296.2454387909971,,62663.0,
41.85865669591845,-87.67659689335125,219.58128370450902,,62959.0,
41.869536417163346,-87.69583879736895,,322.11564750330996,,85000.0
41.98121020982407,-87.83801331542305,,66.2529735315329,,200150.0
41.93286560937941,-87.64681894668838,222.10520650571027,,117262.0,
41.91338713166236,-87.68624896706623,168.7873373303338,,105718.0,
41.88665513164298,-87.6671633458753,,129.3510435615642,,81887.0
41.92732228202121,-87.65250569075816,181.0914609861899,,399600.0,
41.89840219058591,-87.62034466317886,262.8034616750805,,280100.0,
41.73331034983172,-87.54451462352165,,190.24068114054447,,135638.0
41.90920455537189,-87.62774261539515,270.05973972853405,,79118.0,
41.811056888806824,-87.70423480719234,,217.68834160360808,,108052.0
41.899280990919685,-87.61889451230181,282.3638633843902,,732456.0,
41.98857518279947,-87.81297791219501,,746.1346781051204,,1511148.0
41.89355955210207,-87.641313390103,248.29090556817326,,347000.0,
41.97454294770947,-87.81134688421793,,624.35540294716,,77255.0
41.893239776829795,-87.63842238774387,,182.0379320366404,,50078.0
41.905559285994315,-87.63200845108385,392.1545052366447,,383216.0,
41.91959342122171,-87.73138367600806,,227.15305210811277,,130113.0
41.88091068103145,-87.62550910573044,251.761299419825,,1014137.0,
41.91973195659553,-87.66300030046835,,222.42069685586043,,81701.0
41.8648083451248,-87.62562362384332,282.67935373454037,,280179.0,
42.017095361778246,-87.6777992754919,,296.2454387909971,,66950.0
41.8716123832016,-87.68357938618549,,282.99484408469056,,55148.0
41.8861772805657,-87.61559960114916,153.32831017297613,,1122828.0,
41.953803969336725,-87.74773386579533,177.30557678438805,,94000.0,
41.92866978990974,-87.68792223553898,,299.4003422924987,,73000.0
41.93200606335289,-87.64109585404462,288.3581800372432,,103203.0,
41.98890263148694,-87.65520287102045,206.33068899820248,,371795.0,
41.89382479702849,-87.63845324406812,93.38514364444636,,420897.0,
41.86604002556215,-87.72672414365992,271.3217011291347,,67988.0,
41.924623451645274,-87.7056437141303,138.81575406606893,,180000.0,
41.9017266664286,-87.63189961994883,,232.20089771051528,,585440.0
41.893450416323674,-87.62385390964229,,181.4069513363401,,137050.0
41.99448659952616,-87.67029805860916,187.7167583393432,,201600.0,
41.8947801798193,-87.62721724116876,198.12793989429838,,636691.0,
41.89000133521469,-87.62143868830125,,246.0824731171222,,1164458.0
41.82691325467693,-87.60694821965754,98.11749889669872,,198993.0,
41.939244044293275,-87.67577282335188,,258.7020871231284,,83029.0
41.70460868112854,-87.6207129341579,107.89769975135358,,47039.0,
41.91035173405037,-87.63326946885557,277.31601778198774,,166700.0,
41.93440298707838,-87.63680583708285,,662.2142449651789,,965404.0
41.875761905688385,-87.71584572540192,,267.2203265771827,,74410.0
41.83475713364565,-87.61700965313045,562.2038039675791,,309457.0,
41.89833668798527,-87.62001956308073,254.60071257117642,,145964.0,
41.82637056675502,-87.60828676412143,182.35342238679053,,76017.0,
41.85850181282424,-87.70802532183012,,256.80914502222754,,138936.0
41.889284013529334,-87.62654854794113,,199.07441094474885,,2612396.0
41.78792148410527,-87.59580626241898,,229.99246525946424,,91970.0
41.943004073708046,-87.76894541248724,,170.04929873093442,,165821.0
41.8926896277279,-87.62143836482372,,138.50026371591878,,71298.0
41.9343828958366,-87.64309921707513,187.08577763904287,,64619.0,
41.89470082784623,-87.64306657067561,330.63388695736415,,307292.0,
41.86757101543305,-87.63058647386143,,277.31601778198774,,345933.0
41.88684101471661,-87.64004347734124,270.05973972853405,,572165.0,
41.91407037661769,-87.664478433567,,200.65186269549963,,108689.0
41.845795904422225,-87.62040337474694,240.40364681441937,,104388.0,
41.96121762667523,-87.65245854736072,216.1108898528573,,625765.0,
41.86435802322558,-87.66164348057222,459.9849305189285,,279510.0,
41.86059980853379,-87.62711945577752,235.98678191231716,,146930.0,
41.98119839122929,-87.83723872496944,,411.08392624565414,,246911.0
41.68810940443177,-87.53755009833142,,376.3799877291369,,214541.0
41.87447214941229,-87.6298132150243,,2254.49404217302,,342883.0
41.84395162027452,-87.63531815399789,,352.7182114678751,,85194.0
41.836019534753326,-87.73419465301697,,353.0337018180253,,290134.0
41.98296556427236,-87.72516729158956,170.04929873093442,,76000.0,
41.79426034373854,-87.6242244192574,292.4595545891952,,72332.0,
41.787969890663675,-87.59084353909033,273.845623930336,,237121.0,
41.81133445243728,-87.59850029840972,,295.6144580906968,,147109.0
41.9366553720496,-87.64235842977409,282.67935373454037,,72000.0,
41.79774018818434,-87.68917624450235,,374.17155527808575,,140838.0
42.01526617827283,-87.69714857619496,,293.0905352894955,,89910.0
41.80744124347397,-87.74856677904253,135.66085056456734,,88080.0,
41.86402666493304,-87.62262042699355,274.47660463063625,,71586.0,
41.907360174441216,-87.62581066150821,342.30702991292,,760200.0,
41.948894492280026,-87.65681760203104,,369.4392000258334,,247887.0
41.95855064452943,-87.64662614081894,283.941315135141,,114400.0,
41.9603514138322,-87.76462602447018,,266.58934587688236,,50289.0
41.95515621257753,-87.788886953175,211.06304425045482,,63875.0,
41.88235313573944,-87.76501027508542,,179.82949958558928,,111030.0
41.88349824310264,-87.63720027259416,,188.9787197399438,,1770000.0
41.89197560801831,-87.61458027088948,196.23499779339744,,650925.0,
41.96375775857695,-87.65157781029963,333.1578097585654,,134774.0,
41.89380269072455,-87.64029549045577,,105.37377695015232,,54300.0
41.944530999040424,-87.64233707009666,244.18953101622125,,326716.0,
41.76305741564409,-87.55943900501134,320.222705402409,,138318.0,
41.90259832960033,-87.63009296219045,252.70777047027545,,283626.0,
41.92540663614013,-87.65806218385674,,204.43774689730148,,52043.0
41.79920825879693,-87.62567229386475,,314.22838874955596,,154984.0
41.648457411436006,-87.54012316604066,359.9744895213287,,60600.0,
41.87437161535891,-87.62437952778167,,344.1999720138209,,175129.0
41.862309553956,-87.62418245527702,266.27385552673223,,348944.0,
41.889647025824154,-87.63416925556209,,257.4401257225278,,51190.0
41.96370777794917,-87.65011398323357,271.63719147928487,,110000.0,
41.9637801343554,-87.66220867456558,126.19614006006265,,78709.0,
41.92822347814444,-87.64091732815324,156.16772332432754,,112662.0,
41.78924047343028,-87.59962472557919,,197.81244954414822,,64380.0
41.90082579825743,-87.62070572114902,210.74755390030464,,93360.0,
41.90669204251853,-87.64073465832219,192.1336232414454,,99507.0,
41.8854443881431,-87.6325821348462,,240.0881564642692,,859786.0
41.96890357520102,-87.6762826511204,163.42400137778114,,108625.0,
41.80009153444226,-87.72321361153283,,147.018503169973,,98574.0
41.90599603770708,-87.65043857509708,,92.12318224384575,,105000.0
42.00659332518154,-87.6781168338343,288.3581800372432,,59000.0,
41.91003027855709,-87.62899580425109,151.11987772192504,,126400.0,
41.95186702030087,-87.64516840071663,236.61776261261747,,391234.0,
41.88184638607904,-87.6497600191831,131.24398566246518,,197771.0,
41.87947279717996,-87.63580748102805,,19.87589205945987,,158510.0
41.80352857655083,-87.58567548493471,283.6258247849908,,59310.0,
41.94740173498039,-87.64963658439578,201.91382409610026,,92072.0,
41.89029964798951,-87.62425466410188,,209.17010214955383,,326974.0
41.924548033416976,-87.64729385120397,98.74847959699905,,284297.0,
41.89557506687819,-87.63254328007797,,382.68979473214,,102929.0
41.94964833651965,-87.64729035229169,253.65424152072595,,52000.0,
41.90205805089518,-87.64101894094065,,211.6940249507551,,90164.0
41.7796923798942,-87.64142791299344,,396.57137013874694,,54189.0
41.90694651905692,-87.64074186564679,230.62344595976447,,101050.0,
41.78797927092446,-87.58986265941688,183.61538378739118,,50698.0,
41.84603480102191,-87.62798669887935,188.9787197399438,,194619.0,
41.93023764127925,-87.64346077681085,142.91712861802097,,150000.0,
41.94655282616904,-87.700535765616,,420.86412710030896,,68831.0
41.835954885922824,-87.61335015397036,518.0351549465572,,336679.0,
41.87557316046109,-87.62637611166082,,253.33875117057576,,153876.0
41.71142686604275,-87.67678398135043,,197.81244954414822,,80219.0
41.88577819486805,-87.62779373655565,794.0892113279442,,132872.0,
41.878946978624626,-87.65717777969513,284.88778618559144,,120000.0,
41.686636820703974,-87.63359476017351,,335.6817325597667,,101294.0
41.81209977833385,-87.60380299079824,78.55709718738899,,137130.0,
41.957982360475725,-87.64826498606156,258.0711064228281,,318000.0,
41.855414677320745,-87.62141733666955,213.27147670150586,,237450.0,
41.92208684961475,-87.63772276005638,,369.1237096756833,,239794.0
41.9214845292949,-87.66702582567855,,274.79209498078643,,306376.0
41.95310433686163,-87.66141391320791,305.39465894535164,,240781.0,
41.876248128035826,-87.62441918459099,,134.7143795141169,,598474.0
41.94325018812378,-87.64154094568346,153.95929087327644,,50500.0,
41.83825580817139,-87.62185764630395,180.46048028588962,,51375.0,
41.929961346561306,-87.71921245797907,,260.59502922402936,,120199.0
41.89369618741115,-87.63694998513546,,323.3776089039105,,80219.0
41.79352983198328,-87.58383978872489,229.3614845591639,,555104.0,
41.91286442068424,-87.63329265238048,291.19759318859457,,608132.0,
41.89252476076749,-87.61813382654785,282.04837303424006,,752716.0,
41.78936441141914,-87.59626269511155,,355.2421342690763,,484154.0
41.98469980168057,-87.65537040315272,291.19759318859457,,259996.0,
41.92816061721607,-87.6431269724003,224.31363895676137,,93247.0,
41.8680369127816,-87.62598204409888,223.9981486066112,,296760.0,
41.848507096613424,-87.71598118785313,,104.742796249852,,149786.0
41.78343243860632,-87.59297734263023,361.23645092192936,,153502.0,
41.705376700184814,-87.62932537782362,,291.82857388889494,,100000.0
41.92361840975859,-87.65645723548145,,530.6547689525634,,127900.0
41.8927482092378,-87.6146867960138,287.09621863664256,,1050816.0,
41.903311130583,-87.63460580229923,148.91144527087394,,778906.0,
41.973388905089585,-87.65116885767812,230.62344595976447,,152400.0,
41.95554905400421,-87.68380194599335,,234.09383981141625,,107635.0
41.89566277187795,-87.63722071497855,179.82949958558928,,293145.0,
41.90650822777781,-87.62732663736828,293.0905352894955,,60000.0,
41.870500910761905,-87.6284461002255,224.94461965706168,,199600.0,
41.973235200725384,-87.65265159554943,339.1521264114184,,64292.0,
41.9409446424856,-87.66884144723274,209.485592499704,,215493.0,
41.852799945939346,-87.62061156405707,,297.5074001915977,,9245333.0
41.75636252722522,-87.63450381551364,,103.79632519940154,,124880.0
41.90009662517738,-87.62535934070077,,349.5633079663736,,492703.0
41.94868367437477,-87.64364975850548,332.8423194084153,,841880.0,
41.89406316257156,-87.62139584024656,112.31456465345578,,240000.0,
41.90763416462459,-87.6775345727471,287.4117089867927,,201000.0,
41.79577268884141,-87.58557356849693,307.60309139640276,,129149.0,
41.84133465210089,-87.73434796510583,,209.17010214955383,,108845.0
41.88430601491346,-87.76515190653234,346.408404464872,,50291.0,
41.87343456580039,-87.66643368144297,461.56238226967923,,72000.0,
41.76250358684519,-87.62338156210278,,260.91051957417955,,87736.0
41.88165873896031,-87.62450009856119,,173.204202232436,,209399.0
41.872087126289536,-87.630969107854,177.62106713453815,,242886.0,
41.88799988734853,-87.62256513255957,296.2454387909971,,2295495.0,
41.90978198146546,-87.72596745226483,266.9048362270325,,81767.0,
41.98593151418279,-87.7283692100341,188.66322938979366,,275000.0,
41.88199007378305,-87.63221287591374,,228.41501350871343,,554777.0
41.98173302619924,-87.65729877524005,288.042689687093,,67650.0,
41.80391118851789,-87.70400064953495,,309.8115238474538,,213000.0
41.87754210175832,-87.64971345406629,309.8115238474538,,188100.0,
41.80315870251068,-87.59686351424847,272.2681721795852,,61535.0,
41.881967467024346,-87.6351654428475,,153.95929087327644,,726112.0
41.884324056123106,-87.64169522815999,,333.1578097585654,,108520.0
41.89564152077271,-87.62338976186486,,481.12278397898893,,82717.0
41.89461441601839,-87.6394384960245,322.43113785346014,,181727.0,
41.89227496564688,-87.62009879454878,,249.55286696877388,,717914.0
41.9052087773664,-87.62527774476172,262.8034616750805,,160528.0,
41.89322736630534,-87.63943727530236,96.54004714594794,,82716.0,
41.87947785944255,-87.63531102568936,,106.00475765045265,,289000.0
41.90376960637752,-87.64336893987576,,244.82051171652154,,190487.0
41.978888433706665,-87.65519463880716,156.79870402462788,,370000.0,
41.932056188494634,-87.64112514439817,285.2032765357416,,86222.0,
41.90327840141334,-87.62912853335304,287.4117089867927,,127425.0,
41.970538784843754,-87.65500552614313,257.12463537237767,,126620.0,
41.88332032744177,-87.63415724127063,220.84324510510967,,450000.0,
41.721769042215925,-87.62872804732936,328.1099641561629,,114868.0,
42.010018660983086,-87.70905655196687,210.1165732000043,,482000.0,
41.89223372222434,-87.6406157447626,400.6727446906989,,326810.0,
41.692060407024734,-87.6656430914174,,148.28046457057363,,269480.0
42.00443557338257,-87.81116434687875,,201.91382409610026,,93518.0
