latitude,longitude,Residential EUI (kWh/m2/year),Non-residential EUI (kWh/m2/year),Residential Area (ft²),Non-residential Area (ft²)
40.604807,-73.9919727,347.0393851651723,,84192.0,
40.8499172,-73.934493,,175.72812503363727,,52672.0
40.8475194,-73.9188664,397.2023508390472,,50200.0,
40.6746495,-73.9039786,,208.5391214492535,,65500.0
40.8648989,-73.9317269,,560.9418425669785,,105000.0
40.7517923,-73.991031,,668.2085616180318,,201307.0
40.7255333,-74.0082114,245.13600206667172,,29654.0,
40.7406267,-73.9329657,,480.1763129285384,,38000.0
40.8451984,-73.8931859,559.995371516528,,52882.0,
40.7052095,-73.7962554,,338.5211457111181,,54978.0
40.899506,-73.8584414,,534.4406531543654,,44451.0
40.6412754,-74.0782488,,489.01004273274276,,65000.0
40.7222838,-74.0014395,238.51070471351844,,32738.0,
40.6620208,-73.8754283,,165.00145312853192,,37000.0
40.7183588,-74.002215,,695.9717124312455,,61219.0
40.581967,-73.9543402,361.23645092192936,,39000.0,
40.7573105,-73.9795338,,467.24120857238194,,120790.0
40.6087377,-73.956029,340.41408781201903,,31000.0,
40.7905433,-73.9771582,302.55524579400026,,209113.0,
40.6249178,-74.0278537,447.9962972132224,,50610.0,
40.7206927,-73.9789246,283.941315135141,,27496.0,
40.6421636,-73.9329385,337.8901650108177,,54000.0,
40.6905369,-73.9541036,291.51308353874475,,27300.0,
40.7284842,-73.9980192,,1071.7207194600821,,33738.0
40.8308309,-73.9179473,519.2971163471578,,29470.0,
40.724946,-73.9935276,279.52445023303875,,181368.0,
40.6568476,-73.9617891,395.30940873814626,,41444.0,
40.821173,-73.9364867,,383.63626578259044,,36201.0
40.7597832,-73.977638,,558.7334101159274,,60340.0
40.6528622,-73.9619103,435.37668320721616,,28510.0,
40.6051371,-73.9660215,,415.8162814979065,,48000.0
40.6087242,-73.9566701,328.42545450631303,,50400.0,
40.6075076,-73.9627682,,228.41501350871343,,29410.0
40.77995,-73.9539806,,288.6736703873933,,27198.0
40.834645,-73.9164898,465.6637568216312,,40050.0,
40.6301568,-73.9467524,349.2478176162234,,70650.0,
40.7634325,-73.9278925,,636.0285459027158,,38320.0
40.6701274,-73.9430724,259.6485581735789,,139538.0,
40.8143959,-73.9184588,411.08392624565414,,46969.0,
40.6555335,-73.9379311,315.8058405003068,,140540.0,
40.6343974,-73.9688313,426.85844375316196,,42000.0,
40.5976789,-73.9493818,218.3193223039084,,46200.0,
40.6375196,-73.9244867,,777.9992034702864,,28900.0
40.6300068,-73.9487953,,248.9218862684736,,31875.0
40.6408569,-74.0761116,,454.93708491652586,,27000.0
40.8097416,-73.9547981,343.8844816636708,,65800.0,
40.6424831,-73.9588174,505.10005059040077,,49733.0,
40.7934736,-73.9720613,,442.0019805603694,,49055.0
40.7725695,-73.9618455,,485.224158530941,,37000.0
40.7549509,-73.8215823,267.851307277483,,46586.0,
40.770247,-73.9827574,453.3596331657751,,346683.0,
40.7641873,-73.9722541,,159.63811717597926,,38052.0
40.6948169,-73.995788,,296.8764194912974,,187200.0
40.7033897,-73.9349579,,295.92994844084694,,25799.0
40.87581,-73.9091917,171.31126013153505,,41910.0,
40.8415671,-73.9244358,227.46854245826293,,44395.0,
40.8581683,-73.935479,,338.8366360612683,,110000.0
40.7409695,-73.8842194,528.1308461513622,,97800.0,
40.7501216,-73.9773344,,390.2615631357438,,47414.0
40.5995356,-73.7492999,663.7916967159296,,31915.0,
40.7572516,-73.8255322,603.8485301873998,,47500.0,
40.7711988,-73.9585862,392.78548593694507,,25758.0,
40.8222863,-73.9002067,475.1284673261359,,33640.0,
40.8000193,-73.9701371,305.71014929550176,,106011.0,
40.7902934,-73.9764252,295.29896774054663,,69025.0,
40.669061,-73.9801629,,167.20988557958302,,28125.0
40.7618764,-73.9630609,310.75799489790427,,66000.0,
40.7623311,-73.926753,552.4236031129243,,89254.0,
40.6615659,-73.9618297,264.0654230756811,,69998.0,
40.7452363,-73.8700759,,847.7225708534709,,15300.0
40.8166221,-73.8863638,512.9873093441547,,52510.0,
40.7660478,-73.984726,208.8546117994037,,48049.0,
40.7777505,-73.9788523,,236.61776261261747,,29741.0
40.810927,-73.941796,444.5259033615707,,76680.0,
40.7256598,-73.9960206,294.35249669009613,,34711.0,
40.6615209,-73.8498238,,277.63150813213787,,38268.0
40.7887077,-73.9801489,344.51546236397104,,30427.0,
40.723085,-74.008424,432.2217797057146,,94691.0,
40.7757411,-73.9580526,347.0393851651723,,57666.0,
40.7253991,-73.9973988,,218.3193223039084,,240118.0
40.6048706,-73.9758892,244.82051171652154,,56700.0,
40.8300621,-73.8882199,390.2615631357438,,28255.0,
40.7770335,-73.9337956,,358.7125281207281,,57566.0
40.7173048,-73.9967966,,330.63388695736415,,28780.0
40.6168484,-73.9920937,458.0919884180274,,28000.0,
40.7492646,-73.9434848,,218.0038319537582,,97650.0
40.8663461,-73.9021617,452.7286524654748,,42730.0,
40.7453137,-73.9312576,,185.50832588829212,,43000.0
40.7413951,-73.9328134,,382.3743043819899,,390400.0
40.8509763,-73.9292037,,236.61776261261747,,140260.0
40.7229553,-73.8484118,,413.60784904685534,,33150.0
40.8298903,-73.9117224,529.0773172018127,,46400.0,
,,,466.29473752193155,,58716.0
40.816344,-73.9584894,,1043.6420782967182,,52720.0
40.8260296,-73.9441278,669.7860133687826,,40580.0,
40.7597848,-73.8328172,,224.94461965706168,,31783.0
40.827783,-73.9432555,306.3411299958021,,29529.0,
40.7609701,-73.9855105,,705.4364229357502,,96000.0
40.8290824,-73.945567,447.9962972132224,,29746.0,
40.8556648,-73.89117,,310.12701419760396,,43050.0
40.8376295,-73.921813,,847.7225708534709,,26000.0
40.6009248,-74.1785103,,257.12463537237767,,26000.0
40.8585344,-73.9278978,394.9939183879962,,56140.0,
40.6956263,-73.9489793,294.35249669009613,,80003.0,
40.7176447,-73.8348636,,803.8694121825991,,25631.0
40.8539465,-73.9001158,,509.20142514235283,,25434.0
40.5965858,-73.9194054,,777.0527324198358,,23700.0
40.830031,-73.9126111,779.576655221037,,74500.0,
40.7897047,-73.9704414,193.71107499219616,,69683.0,
40.7070966,-74.0100991,,419.2866753495582,,110000.0
40.7516178,-73.9791205,,489.01004273274276,,62650.0
40.8861268,-73.8234038,,608.8963757898024,,30360.0
,,648.0171792084218,,54127.0,
40.8309833,-73.8844458,,627.5103064486616,,26353.0
40.7528569,-73.9278101,,354.6111535687761,,80200.0
40.8587868,-73.8662679,357.4505667201274,,66151.0,
40.8275655,-73.8922566,,566.9361592198314,,30705.0
40.7153274,-73.9836157,,895.3616137261447,,40000.0
40.8168339,-73.8895969,645.1777660570704,,33590.0,
40.7611347,-73.9846441,,473.5510155753851,,158150.0
40.8230531,-73.8590557,,407.9290227441526,,126696.0
40.7392244,-73.9995994,365.9688061741817,,116249.0,
40.7669761,-73.9239104,452.7286524654748,,41490.0,
40.7533405,-73.9935573,,253.9697318708761,,62632.0
40.6808134,-73.9063349,263.4344423753808,,37100.0,
40.7736937,-73.9585918,285.83425723604194,,56287.0,
40.8107497,-73.9440792,644.8622757069203,,26324.0,
40.7011707,-73.8311284,,393.7319569873955,,33242.0
40.7780952,-73.9557511,288.98916073754344,,35721.0,
40.7635894,-73.9944372,259.3330678234288,,52850.0,
40.6415929,-73.9949842,381.74332368168956,,30240.0,
40.7503753,-73.9845924,,257.755616072678,,82255.0
40.7004651,-73.9882212,,341.3605588624695,,183297.0
40.7976674,-73.9118735,,336.62820361021716,,155778.0
40.6735578,-73.9275607,583.0261670774895,,43038.0,
40.8682355,-73.8298183,,367.8617482750826,,48335.0
40.6483393,-73.9489938,217.0573609033078,,42000.0,
40.67963,-73.9956159,,463.4553243705802,,26896.0
40.7137186,-73.9814374,278.5779791825883,,130576.0,
40.7403516,-73.985219,328.1099641561629,,40266.0,
40.8145347,-73.9568612,,294.98347739039644,,33972.0
40.7640462,-73.9799722,405.72059029310145,,106438.0,
40.7870308,-73.9808825,276.05405638138706,,172368.0,
40.7728166,-73.9545704,233.46285911111593,,196400.0,
40.7433733,-73.9836269,412.0303972961046,,118493.0,
40.8428642,-73.91863,312.9664273489554,,81500.0,
40.6388422,-73.9486083,450.83571036457386,,50000.0,
40.7385574,-74.0032441,357.13507636997736,,127072.0,
40.7837719,-73.7958561,,238.19521436336828,,91325.0
40.6396386,-74.0795981,,385.21371753334125,,110600.0
40.8565358,-73.9013085,546.7447768102215,,42468.0,
40.7371434,-73.9889437,513.6182900444551,,33638.0,
40.7322301,-73.8572525,348.3013465657729,,41281.0,
40.8305372,-73.875149,462.8243436702798,,37236.0,
40.7534777,-73.9938785,,530.0237882522632,,67798.0
40.6104531,-73.973665,,442.0019805603694,,36000.0
40.8631016,-73.892669,307.2876010462526,,36743.0,
40.7210401,-74.0089865,628.4567774991119,,117594.0,
40.6364974,-73.9829901,354.2956632186259,,38400.0,
40.8438651,-73.9394288,411.71490694595445,,114357.0,
40.8364677,-73.9441913,409.19098414475314,,117276.0,
40.7605736,-73.9775908,,605.4259819381507,,75806.0
40.7602403,-73.9881637,,415.18530079760615,,243912.0
40.833451,-73.916401,,581.4487153267387,,28000.0
40.7691158,-73.8679101,,515.8267224955061,,261267.0
40.7161994,-73.9397756,,425.2809920024112,,27262.0
40.7043546,-73.9376223,,252.0767897699752,,25100.0
40.7185771,-73.9186158,,337.5746746606676,,30215.0
40.6565019,-73.8897253,,475.75944802643625,,31387.0
40.6732176,-73.9870004,,587.4430319795916,,25762.0
40.7829771,-73.9467674,,352.0872307675748,,121671.0
40.6492856,-74.0152797,,1080.2389589141362,,33181.0
40.7055844,-74.0072315,,465.0327761213309,,42560.0
40.762151,-73.9921992,311.70446594835477,,37480.0,
40.7445238,-73.9546438,237.2487433129178,,73643.0,
40.8464663,-73.9379083,,170.36478908108458,,113373.0
40.7520096,-73.8535178,,580.5022442762883,,38798.0
40.6530653,-73.9542195,651.8030634102237,,103450.0,
40.740196,-73.9970878,267.2203265771827,,32862.0,
40.8298743,-73.8957833,365.65331582403155,,27479.0,
40.8415634,-73.9229504,418.34020429910765,,38063.0,
40.8474148,-73.911081,,297.5074001915977,,45638.0
40.8161637,-73.8980699,434.43021215676566,,47523.0,
40.7023334,-73.8266713,364.70684477358105,,38016.0,
40.7074967,-73.9364472,,1100.7458316738964,,27369.0
40.6911257,-73.8280203,,358.3970377705779,,79535.0
40.8552019,-73.9079799,524.6604522997105,,33910.0,
40.6768813,-73.9531504,331.2648676576645,,35745.0,
40.5913593,-73.9362949,371.3321421267344,,448800.0,
40.779013,-73.9452613,629.7187388997127,,46421.0,
40.7524831,-73.9699201,,664.1071870660797,,90605.0
40.7247761,-73.8534189,165.31694347868208,,49300.0,
40.7737574,-73.9466484,435.06119285706603,,43095.0,
40.7072769,-73.7981391,,652.7495344606741,,39000.0
40.8425448,-73.9211747,566.9361592198314,,58700.0,
40.7387519,-73.9901884,279.52445023303875,,44140.0,
40.7990972,-73.9538843,290.2511221381441,,36637.0,
40.8295806,-73.9486923,170.68027943123474,,57612.0,
40.8183828,-73.9386607,281.41739233393974,,49800.0,
40.835909,-73.9409466,,348.3013465657729,,11792.0
40.803183,-73.9450897,511.09436724325377,,81719.0,
40.6515358,-73.9598749,315.49035015015664,,85303.0,
40.7832529,-73.9749147,476.7059190768867,,31608.0,
40.7638542,-73.9807628,292.4595545891952,,169720.0,
40.7400584,-73.9198597,300.34681334294913,,80276.0,
40.7212353,-74.0022259,,288.3581800372432,,30396.0
40.7428749,-73.9953916,,369.75469037598356,,79745.0
40.755952,-73.9801876,,418.971184999408,,44836.0
40.6557989,-73.9538211,480.4918032786886,,29200.0,
40.7480819,-73.9501662,686.822492276891,,76827.0,
40.7736786,-73.9625056,464.40179542103056,,130629.0,
40.7663712,-73.9814877,,256.1781643219272,,119000.0
40.7403437,-73.7908433,,503.20710848949983,,57217.0
40.7404635,-73.7902944,,542.0124215579691,,42186.0
40.7557347,-73.8280231,,350.50977901682404,,38020.0
40.6518886,-74.0044796,,695.6562220810954,,25527.0
40.7573977,-73.925015,293.0905352894955,,40065.0,
40.7389405,-73.883577,,159.00713647567895,,27305.0
40.8708663,-73.8761688,298.7693615921984,,50760.0,
40.705153,-73.9234616,256.80914502222754,,26334.0,
40.7438108,-73.8992669,434.7457025069159,,31316.0,
40.6211716,-73.9559596,343.8844816636708,,68400.0,
40.8263172,-73.8426299,,613.3132406919045,,33800.0
40.8831998,-73.9004372,,933.5359460943134,,118423.0
40.5917805,-73.998891,,422.7570692012099,,259823.0
40.7808718,-73.9823394,392.78548593694507,,41280.0,
40.8008974,-73.9694865,322.7466282036102,,118591.0,
40.8252793,-73.9369128,326.8480027555623,,93505.0,
40.7372443,-73.9839531,329.0564352066134,,127272.0,
40.7654641,-73.9244247,369.1237096756833,,45126.0,
40.74645,-73.922501,281.10190198378956,,47600.0,
40.5913963,-73.9755304,381.1123429813892,,77000.0,
40.6961535,-73.9933501,197.4969591939981,,40410.0,
40.7611909,-73.9652091,289.935631787994,,25400.0,
40.7442624,-73.9818944,207.90814074895326,,75000.0,
40.8078616,-73.8957852,,359.0280184708783,,40213.0
40.8823028,-73.8834344,346.72389481502216,,44281.0,
40.6195928,-74.0378185,330.94937730751434,,64800.0,
40.7848532,-73.9757951,319.2762343519585,,77188.0,
40.8006284,-73.9358851,588.7049933801923,,40385.0,
40.8035284,-73.9388731,536.3335952552663,,33447.0,
40.8008785,-73.9364808,517.0886838961068,,62791.0,
40.8211856,-73.9033734,482.0692550294394,,41569.0,
40.8197636,-73.8648289,589.0204837303424,,36270.0,
40.6878844,-73.9513758,277.946998482288,,25017.0,
40.818206,-73.95403,314.85936944985633,,32181.0,
40.7022354,-73.9874275,375.4335166786864,,37968.0,
40.784346,-73.8517459,,707.6448553868014,,55000.0
40.6301829,-74.0249413,358.7125281207281,,31756.0,
40.7553153,-73.9806317,,407.9290227441526,,52851.0
40.7978402,-73.9708604,,316.4368212006071,,28000.0
40.8597446,-73.904955,395.9403894384466,,37800.0,
40.7491395,-73.945968,,439.4780577591683,,27000.0
40.7509709,-73.984087,,448.62727791352273,,28059.0
40.7402174,-73.987958,288.98916073754344,,21385.0,
40.7510345,-73.9724112,,825.63824634296,,25212.0
40.8207612,-73.8981135,558.4179197657772,,26809.0,
40.829149,-73.9415705,373.54057457778543,,25093.0,
40.8023028,-73.9469651,,613.3132406919045,,33000.0
40.8339094,-73.8902154,,551.4771320624739,,40000.0
40.7494842,-74.0050347,,874.8547409663844,,47330.0
40.8297221,-73.891469,,461.24689191952893,,61463.0
40.7046482,-73.8348201,417.7092235988074,,34063.0,
40.5956207,-73.9503196,350.50977901682404,,47397.0,
40.6058773,-73.9901647,300.66230369309926,,32225.0,
40.638719,-73.9738844,394.3629376876958,,43056.0,
40.7522619,-73.9951022,,449.5737489639732,,120639.0
40.7175133,-74.0049097,212.6404960012056,,34932.0,
40.8231717,-73.9020445,257.755616072678,,32700.0,
40.8498616,-73.8961532,428.12040515376253,,29300.0,
40.8313646,-73.8762929,358.7125281207281,,45000.0,
40.8381348,-73.9040065,344.51546236397104,,45046.0,
40.8291547,-73.9014539,285.83425723604194,,34465.0,
40.8188235,-73.9416373,282.99484408469056,,58569.0,
40.6382689,-74.1609801,,267.5358169273328,,39278.0
40.8232819,-73.9025068,378.588420180188,,33000.0,
40.751133,-73.9859421,,555.2630162642757,,174876.0
40.7457736,-73.8905844,247.9754152180231,,78000.0,
40.7508072,-73.8962571,386.16018858379175,,60000.0,
40.7520111,-73.8590905,430.6443279549638,,91000.0,
40.7212547,-73.8391586,363.7603737231306,,40816.0,
40.7509156,-73.8832854,359.0280184708783,,79000.0,
40.6153656,-73.954058,394.9939183879962,,47610.0,
40.8061974,-73.9410127,,733.1995737489641,,92969.0
40.7270206,-73.8572708,319.2762343519585,,63360.0,
40.7243523,-73.8462692,313.59740804925576,,121202.0,
40.7451408,-73.9225747,354.2956632186259,,97020.0,
40.6162091,-73.9564311,294.6679870402463,,70752.0,
40.6328535,-73.9494812,401.9347060912996,,78375.0,
40.721368,-73.8377694,304.4481878949012,,70403.0,
40.7272575,-73.8557586,313.59740804925576,,92691.0,
40.7234995,-73.8388321,290.88210283844444,,70435.0,
40.7161948,-73.8343875,345.1464430642714,,54654.0,
40.7202135,-73.8424223,328.7409448564632,,84720.0,
40.7308679,-73.8656876,386.4756789339419,,57288.0,
40.7217404,-73.8391033,436.95413495796697,,57400.0,
40.740108,-73.9928838,,266.9048362270325,,51000.0
40.7634456,-73.9269575,318.6452536516582,,93964.0,
40.7637502,-73.926755,326.217022055262,,93964.0,
40.7631423,-73.9290769,352.0872307675748,,47662.0,
40.5232368,-74.2316272,,205.38421794775195,,75000.0
40.7519073,-73.9883349,,273.845623930336,,107209.0
40.7547043,-73.9725901,,548.9532092612725,,114500.0
40.6371248,-73.957293,409.19098414475314,,27439.0,
40.5789644,-73.9548642,322.7466282036102,,41200.0,
40.6118516,-73.9811452,360.92096057177923,,50058.0,
40.8562009,-73.8420712,347.67036586547266,,123573.0,
40.6418976,-73.9997189,416.7627525483569,,91997.0,
40.7540576,-73.8560254,320.53819575255915,,26704.0,
40.7981247,-73.9350423,219.26579335435886,,65352.0,
40.7987524,-73.9384693,333.7887904588657,,29500.0,
40.798561,-73.9348866,247.34443451772285,,107918.0,
40.7522197,-73.8214849,269.7442493783839,,73765.0,
40.5878974,-73.9517007,,160.9000785765799,,28700.0
40.6288074,-73.9733515,331.2648676576645,,32000.0,
40.7556854,-73.9300196,236.61776261261747,,42495.0,
40.8820099,-73.8788929,414.2388297471557,,35000.0,
40.8893208,-73.9109418,337.8901650108177,,108549.0,
40.8263132,-73.9221334,422.4415788510597,,123000.0,
40.8268893,-73.9215799,389.63058243544344,,53500.0,
40.6854515,-73.9919594,265.3273844762817,,105000.0,
40.6230919,-73.9363258,389.9460727855936,,84368.0,
40.6418228,-73.9620968,340.41408781201903,,145238.0,
40.6685831,-73.9583651,337.25918431051747,,44731.0,
40.7454805,-73.9587248,,917.7614285868056,,23180.0
40.6275867,-73.9505984,239.77266611411903,,28480.0,
40.6312667,-73.9899628,337.8901650108177,,71940.0,
40.6471108,-73.9587857,286.78072828649243,,63361.0,
40.6397708,-73.9574102,296.2454387909971,,75900.0,
40.6716575,-73.9590914,313.91289839940583,,26780.0,
40.6397605,-74.0927427,425.2809920024112,,26430.0,
40.6696313,-73.9251677,306.65662034595226,,46200.0,
40.6592064,-73.9501569,336.62820361021716,,29664.0,
40.6301056,-73.9904745,292.144064239045,,51294.0,
40.6690991,-73.9582278,572.2994951723842,,40444.0,
40.8417136,-73.9140848,352.7182114678751,,46968.0,
40.846164,-73.915785,365.9688061741817,,44736.0,
40.8489569,-73.9218033,288.98916073754344,,67100.0,
40.8243084,-73.9437173,398.77980258979807,,46424.0,
40.8187864,-73.9169794,400.6727446906989,,47313.0,
40.8412363,-73.9144215,352.402721117725,,87489.0,
40.8176813,-73.9408833,387.1066596342422,,71373.0,
40.8457365,-73.9206252,205.06872759760182,,40530.0,
40.7209745,-74.0024459,300.03132299279895,,55299.0,
40.7540505,-73.9416436,,364.0758640732808,,91146.0
40.7434139,-73.9305089,,668.8395423183321,,193823.0
40.8299486,-73.9022947,419.60216569970834,,67698.0,
40.849292,-73.8859321,335.36624220961653,,108790.0,
40.6860625,-73.9690451,466.29473752193155,,82000.0,
40.6358176,-73.9733127,388.3686210348428,,30850.0,
40.6375329,-73.9484688,365.9688061741817,,43500.0,
40.670529,-73.9773579,313.91289839940583,,39261.0,
40.6286812,-73.9736218,275.1075853309366,,46648.0,
40.6133936,-73.9579709,323.3776089039105,,56982.0,
40.6720164,-73.929372,320.53819575255915,,53736.0,
40.7396525,-74.0059001,,490.27200413334344,,39068.0
40.6203016,-73.9562916,258.7020871231284,,53275.0,
40.6217794,-74.0194772,347.98585621562273,,33200.0,
40.6347282,-74.0252889,462.8243436702798,,92224.0,
40.6156558,-74.0316607,571.6685144720839,,34800.0,
40.6222401,-74.0223304,477.9678804774873,,35376.0,
40.5784538,-73.954843,506.9929926913017,,36000.0,
40.7127648,-73.9639466,259.6485581735789,,80000.0,
40.7284072,-73.9938087,,562.8347846678795,,82844.0
40.6413647,-73.9726619,811.7566709363532,,89000.0,
40.8979607,-73.9070417,,454.30610421622555,,25266.0
40.8157958,-73.9186775,,313.59740804925576,,54000.0
40.8001879,-73.9438172,250.49933801922438,,63882.0,
40.8495881,-73.9004007,295.6144580906968,,83806.0,
40.7445021,-73.9893719,,420.86412710030896,,91001.0
40.7082089,-73.7959072,495.00435938559576,,82576.0,
40.7398996,-73.8793496,333.4733001087156,,115861.0,
40.6006873,-73.9334159,423.7035402516604,,107916.0,
40.7459989,-73.7525598,574.5079276234352,,147700.0,
