nearest_humidity_1,nearest_humidity_2,nearest_humidity_3,nearest_humidity_4,nearest_humidity_5,nearest_humidity_6,nearest_humidity_7,nearest_humidity_8,nearest_humidity_9,nearest_humidity_10,nearest_humidity_11,nearest_humidity_12
298.3221435546875,298.59222412109375,297.8553771972656,297.0874938964844,297.5110778808594,296.1191101074219,296.3749694824219,296.8656311035156,297.3624267578125,298.1124267578125,297.7337951660156,297.9398498535156
298.3221435546875,298.59222412109375,297.8553771972656,297.0874938964844,297.5110778808594,296.1191101074219,296.3749694824219,296.8656311035156,297.3624267578125,298.1124267578125,297.7337951660156,297.9398498535156
267.7205810546875,275.7680969238281,273.3670959472656,292.08746337890625,293.2806091308594,296.2577819824219,296.4413757324219,294.9906311035156,295.8956298828125,283.5264892578125,281.79046630859375,274.23480224609375
275.9354248046875,295.07855224609375,297.4217834472656,296.1382751464844,297.3704528808594,296.6464538574219,298.0663757324219,295.6996154785156,297.1983642578125,297.2940673828125,297.1302795410156,283.65472412109375
295.7615966796875,296.77191162109375,296.8377990722656,296.7945251464844,296.8196716308594,295.7480163574219,295.4101257324219,295.6468811035156,296.3194580078125,296.8018798828125,296.5248107910156,297.4593811035156
276.4022216796875,286.23675537109375,278.8104553222656,282.42340087890625,287.7923278808594,290.4374694824219,287.9667663574219,285.34417724609375,287.3018798828125,287.2413330078125,283.53460693359375,281.01214599609375
270.2479248046875,281.9087219238281,276.7264709472656,282.28472900390625,289.1048278808594,290.4374694824219,291.5956726074219,285.66644287109375,287.8331298828125,284.2198486328125,278.29241943359375,276.16839599609375
264.0291748046875,271.3091125488281,270.1874084472656,287.67535400390625,292.0618591308594,294.6679382324219,295.5995788574219,295.4359436035156,295.4698486328125,273.3936767578125,278.62640380859375,271.9145202636719
273.5487060546875,279.9067687988281,276.0682678222656,295.8531188964844,295.9974060058594,296.9941101074219,297.6874694824219,294.8949279785156,296.1866455078125,290.7686767578125,292.42327880859375,275.46917724609375
273.4822998046875,279.6899719238281,276.1288146972656,295.4800720214844,295.7610778808594,297.0019226074219,297.6933288574219,294.9515686035156,296.7081298828125,289.9151611328125,291.93304443359375,274.61566162109375
297.7869873046875,298.08441162109375,297.0858459472656,296.6382751464844,298.4739685058594,296.1816101074219,296.9159851074219,296.3656311035156,296.8917236328125,298.0518798828125,298.6830139160156,299.2875061035156
264.3026123046875,273.9184875488281,272.3143615722656,291.05230712890625,292.3431091308594,295.8476257324219,296.0956726074219,294.9652404785156,295.7022705078125,279.0557861328125,281.05609130859375,271.5531921386719
270.3045654296875,271.9165344238281,280.8983459472656,284.95269775390625,287.1556091308594,286.5546569824219,290.0409851074219,287.83831787109375,284.2237548828125,283.2784423828125,270.6537780761719,276.14300537109375
274.7557373046875,274.5395812988281,278.9139709472656,283.89215087890625,287.7278747558594,288.8183288574219,292.6679382324219,289.09808349609375,289.7979736328125,286.8175048828125,277.81390380859375,281.84027099609375
270.4119873046875,271.0532531738281,281.4159240722656,283.16754150390625,285.0208435058594,287.1347351074219,291.0351257324219,288.48089599609375,286.4093017578125,287.3800048828125,274.33538818359375,280.94573974609375
258.5115966796875,267.2524719238281,262.1932678222656,275.30816650390625,281.4798278808594,285.6015319824219,282.9648132324219,286.53167724609375,278.0968017578125,269.3194580078125,267.3451843261719,268.8168640136719
272.4197998046875,269.4829406738281,280.5350646972656,278.42926025390625,282.7845153808594,285.5077819824219,289.9394226074219,288.94183349609375,283.0753173828125,280.1260986328125,270.0444030761719,275.23870849609375
270.3846435546875,267.8579406738281,280.2049865722656,283.32379150390625,280.0032653808594,285.3495788574219,287.9550476074219,286.11370849609375,283.3448486328125,283.1534423828125,269.0639343261719,271.5043640136719
295.4940185546875,293.49847412109375,294.6483459472656,296.8199157714844,295.6614685058594,296.8007507324219,297.3652038574219,296.3324279785156,295.5655517578125,297.0811767578125,296.3861389160156,296.6898498535156
296.3084716796875,296.37738037109375,296.7733459472656,296.0113220214844,296.5833435058594,296.8573913574219,295.0370788574219,292.5980529785156,292.7960205078125,295.3507080078125,297.9564514160156,297.9574279785156
296.1112060546875,295.87542724609375,295.4002990722656,296.0054626464844,294.7063903808594,294.5527038574219,291.8886413574219,293.1742248535156,293.4503173828125,295.8409423828125,296.8177795410156,296.8949279785156
298.2264404296875,296.87738037109375,297.1698303222656,298.5074157714844,295.7649841308594,296.7851257324219,293.9042663574219,295.3421936035156,295.8331298828125,297.0655517578125,298.6869201660156,299.1136779785156
296.2459716796875,296.19964599609375,296.2049865722656,298.0269470214844,297.8001403808594,297.6620788574219,296.4433288574219,296.0238342285156,295.3096923828125,296.0792236328125,298.0638732910156,297.7660217285156
296.0877685546875,295.73870849609375,293.5663146972656,296.8980407714844,296.6438903808594,296.5820007324219,297.0077819824219,296.5355529785156,295.8975830078125,296.3038330078125,296.5150451660156,296.9652404785156
296.5233154296875,297.50628662109375,297.0038146972656,297.7281188964844,297.1731872558594,297.4433288574219,296.0468444824219,295.3929748535156,295.2647705078125,296.8194580078125,297.4837951660156,298.4769592285156
296.1307373046875,296.34613037109375,296.5604553222656,297.3042907714844,296.7571716308594,296.2460632324219,293.9843444824219,294.3636779785156,294.4796142578125,296.0147705078125,297.3412170410156,297.7523498535156
296.4354248046875,296.89495849609375,296.1913146972656,297.5679626464844,295.9798278808594,296.7206726074219,294.6855163574219,295.4554748535156,295.8214111328125,297.9444580078125,297.2669982910156,297.7562561035156
297.7264404296875,297.59808349609375,296.8592834472656,298.1363220214844,298.2083435058594,297.8105163574219,296.3046569824219,295.6078186035156,295.5928955078125,298.2823486328125,298.8294982910156,299.0296936035156
292.0096435546875,291.77777099609375,292.2674865722656,292.50347900390625,290.8606872558594,291.4081726074219,287.9589538574219,290.51019287109375,289.2764892578125,291.7960205078125,293.2337951660156,293.1449279785156
298.3807373046875,298.26800537109375,297.8221740722656,297.8199157714844,297.8606872558594,297.5409851074219,297.1288757324219,297.0765686035156,297.1768798828125,297.7921142578125,298.6791076660156,298.5414123535156
274.9764404296875,275.9263000488281,281.9491271972656,279.44683837890625,281.9895935058594,281.8573913574219,288.2109069824219,281.44183349609375,282.3721923828125,280.1358642578125,270.6459655761719,281.98284912109375
275.2069091796875,276.7973937988281,281.5311584472656,281.53082275390625,281.8509216308594,280.4120788574219,287.9198913574219,281.00628662109375,282.3682861328125,281.3760986328125,271.4721374511719,281.50238037109375
277.3416748046875,278.4712219238281,280.3006896972656,279.93902587890625,282.0872497558594,283.7968444824219,286.7948913574219,283.96722412109375,284.2784423828125,279.7354736328125,271.7045593261719,281.18011474609375
279.1697998046875,278.1723937988281,275.0194396972656,280.77301025390625,284.1106872558594,290.3612976074219,292.3183288574219,291.30706787109375,281.5577392578125,284.2315673828125,278.91156005859375,280.02777099609375
284.7283935546875,288.62347412109375,294.8065490722656,295.8804626464844,298.9446716308594,298.6757507324219,298.0077819824219,297.1019592285156,297.8975830078125,295.6553955078125,290.14202880859375,290.65863037109375
293.8690185546875,293.22894287109375,297.0838928222656,297.0777282714844,297.7083435058594,299.2577819824219,298.3866882324219,298.8812561035156,298.5284423828125,293.8096923828125,293.3587951660156,292.7816467285156
293.6365966796875,293.59417724609375,297.6600646972656,297.5249938964844,297.5013122558594,295.6620788574219,297.5605163574219,297.7992248535156,298.2784423828125,295.1710205078125,294.7923889160156,291.93988037109375
287.1756591796875,287.15277099609375,289.9139709472656,291.80426025390625,295.1731872558594,299.1601257324219,299.2109069824219,298.7503967285156,299.8350830078125,291.0108642578125,291.35882568359375,284.50238037109375
286.4315185546875,283.52581787109375,289.4764709472656,292.33746337890625,291.1849060058594,296.3866882324219,296.4101257324219,295.2093811035156,292.3370361328125,287.3428955078125,290.73187255859375,286.90277099609375
295.9276123046875,292.31488037109375,296.6463928222656,297.1753845214844,297.7063903808594,296.0839538574219,296.7734069824219,297.1078186035156,296.8995361328125,296.7335205078125,296.5638732910156,295.3968811035156
294.2830810546875,289.49847412109375,295.7030334472656,297.4839782714844,295.9134216308594,294.8183288574219,294.8905944824219,297.3207092285156,297.7530517578125,296.0323486328125,295.2123107910156,291.62542724609375
287.4041748046875,291.14495849609375,293.6151428222656,295.3062438964844,301.0931091308594,298.6757507324219,298.2070007324219,297.8734436035156,298.4288330078125,288.6710205078125,292.9701232910156,291.36956787109375
270.9803466796875,272.2153625488281,277.6014709472656,279.48199462890625,282.1477966308594,287.3788757324219,288.1972351074219,285.65277099609375,278.1905517578125,274.3116455078125,276.45648193359375,268.5160827636719
273.7401123046875,274.3540344238281,283.0624084472656,284.79254150390625,286.7942810058594,291.2870788574219,291.7812194824219,290.82855224609375,288.7745361328125,280.4151611328125,280.96234130859375,276.16253662109375
277.5858154296875,282.4634094238281,286.6346740722656,289.14215087890625,290.6477966308594,294.2128601074219,294.6542663574219,294.3636779785156,293.1065673828125,287.3643798828125,285.31195068359375,282.85980224609375
282.7244873046875,281.4458312988281,290.5057678222656,290.61090087890625,290.6009216308594,296.8827819824219,296.8437194824219,296.1527404785156,296.0343017578125,289.8409423828125,288.99163818359375,284.87347412109375
284.5096435546875,287.61761474609375,292.6971740722656,294.3042907714844,297.9642028808594,298.1894226074219,298.2070007324219,296.9437561035156,298.2296142578125,288.8936767578125,288.78656005859375,286.78753662109375
289.0760498046875,287.86566162109375,293.8495178222656,294.1304626464844,291.8645935058594,297.5175476074219,298.2851257324219,297.8343811035156,297.8643798828125,290.9014892578125,290.76507568359375,287.31292724609375
284.5487060546875,284.97698974609375,289.3338928222656,289.58160400390625,292.7962341308594,297.0663757324219,297.7987976074219,294.8539123535156,292.4425048828125,287.2550048828125,286.77874755859375,282.51019287109375
291.4490966796875,294.10784912109375,296.9413146972656,298.7652282714844,299.9485778808594,301.1327819824219,298.9237976074219,299.3734436035156,298.8194580078125,294.6417236328125,294.4642639160156,289.96527099609375
287.6854248046875,282.1138000488281,291.2655334472656,291.66168212890625,297.0735778808594,295.2323913574219,295.1698913574219,294.6488342285156,295.3682861328125,286.2725830078125,291.01702880859375,285.27777099609375
282.7283935546875,291.62152099609375,293.2596740722656,294.9624938964844,298.6595153808594,298.4960632324219,298.2323913574219,297.2406311035156,298.9151611328125,293.5460205078125,290.13226318359375,288.36956787109375
288.1600341796875,288.87542724609375,293.5370178222656,292.13238525390625,299.0227966308594,299.2773132324219,300.4823913574219,300.4945373535156,300.4932861328125,293.2042236328125,291.04437255859375,285.19183349609375
284.8885498046875,285.56878662109375,290.5213928222656,291.41754150390625,293.8606872558594,299.0702819824219,300.3046569824219,299.1742248535156,295.4464111328125,289.9913330078125,288.32562255859375,282.61175537109375
285.5740966796875,285.57269287109375,290.5350646972656,291.05426025390625,294.6106872558594,298.7265319824219,300.6835632324219,299.2718811035156,295.4659423828125,291.3135986328125,288.26702880859375,281.51409912109375
294.9666748046875,293.71527099609375,293.6815490722656,296.6304626464844,298.3665466308594,297.8554382324219,297.2831726074219,297.3031311035156,297.3839111328125,297.2979736328125,296.2005920410156,294.0863342285156
295.0369873046875,293.57464599609375,296.7811584472656,298.8179626464844,297.8372497558594,295.0312194824219,296.0995788574219,298.2347717285156,298.9307861328125,296.3624267578125,296.4877014160156,292.38714599609375
289.3514404296875,283.74456787109375,292.3260803222656,292.54254150390625,294.5892028808594,295.9843444824219,296.2597351074219,295.1351623535156,295.9444580078125,287.1046142578125,290.83929443359375,287.78948974609375
288.4569091796875,285.71722412109375,287.0956115722656,294.4781188964844,290.2239685058594,295.1933288574219,295.4003601074219,295.0609436035156,296.2432861328125,289.1866455078125,292.5892639160156,288.47308349609375
288.4158935546875,288.39495849609375,287.5702209472656,293.4195251464844,293.2903747558594,296.6308288574219,296.5253601074219,296.4164123535156,297.3389892578125,291.1905517578125,292.6966857910156,287.66839599609375
291.4588623046875,282.0942687988281,292.5213928222656,294.7164001464844,294.1946716308594,293.9843444824219,293.4159851074219,294.6664123535156,293.9522705078125,293.7354736328125,293.4857482910156,290.61761474609375
284.7655029296875,288.62542724609375,291.8163146972656,292.25347900390625,293.5618591308594,299.1640319824219,299.3261413574219,298.2464904785156,296.3526611328125,290.9874267578125,288.53851318359375,282.37347412109375
295.6072998046875,296.65667724609375,296.4374084472656,297.3453063964844,298.6106872558594,296.9823913574219,297.7089538574219,298.1175842285156,297.5089111328125,296.6632080078125,298.6127014160156,298.2679748535156
294.7010498046875,290.75433349609375,296.2831115722656,296.6499938964844,295.8470153808594,295.2753601074219,294.1855163574219,296.8519592285156,296.5694580078125,296.0792236328125,296.2709045410156,294.6175842285156
295.5643310546875,295.50042724609375,297.3124084472656,298.8667907714844,299.2063903808594,296.7812194824219,295.4062194824219,297.9554748535156,297.8975830078125,297.3721923828125,297.0189514160156,294.1195373535156
284.1600341796875,286.62152099609375,290.2772521972656,289.22613525390625,293.5481872558594,299.4198913574219,299.9999694824219,299.4867248535156,294.4073486328125,290.6065673828125,288.09124755859375,282.51409912109375
286.2635498046875,289.57269287109375,290.5096740722656,292.6656188964844,294.7298278808594,299.4550476074219,300.2577819824219,300.0746154785156,296.9464111328125,290.8643798828125,288.71234130859375,282.30706787109375
284.3592529296875,282.58050537109375,286.9452209472656,291.24957275390625,293.7044372558594,294.6933288574219,295.6503601074219,294.2953186035156,293.8780517578125,289.0010986328125,284.64007568359375,282.39691162109375
285.0428466796875,284.15472412109375,291.2577209472656,292.34722900390625,297.3567810058594,299.1210632324219,299.2792663574219,298.5843811035156,297.8546142578125,292.9151611328125,291.06585693359375,286.18792724609375
285.8729248046875,284.33245849609375,290.0995178222656,291.27301025390625,292.6106872558594,297.8320007324219,297.9687194824219,294.4945373535156,290.9854736328125,288.3741455078125,287.12249755859375,282.31292724609375
286.0604248046875,283.55511474609375,287.7596740722656,292.9214782714844,294.5149841308594,297.4120788574219,297.5390319824219,296.9925842285156,297.2432861328125,288.9444580078125,291.81195068359375,284.54925537109375
285.5018310546875,286.76409912109375,289.1131896972656,292.16558837890625,294.7591247558594,297.3632507324219,297.1308288574219,296.3011779785156,296.6983642578125,290.4171142578125,285.56195068359375,282.67425537109375
286.3533935546875,282.0630187988281,289.0350646972656,291.44293212890625,290.8899841308594,296.4589538574219,296.0038757324219,295.0199279785156,291.8526611328125,286.0928955078125,291.33343505859375,287.22894287109375
284.6131591796875,283.56683349609375,288.2030334472656,290.03472900390625,294.3548278808594,294.0409851074219,295.7909851074219,294.9984436035156,294.4268798828125,289.7862548828125,284.95062255859375,281.74847412109375
291.0526123046875,286.88323974609375,293.1795959472656,292.54644775390625,294.6497497558594,294.3925476074219,295.5605163574219,295.3773498535156,295.4112548828125,292.5772705078125,293.7962951660156,287.94769287109375
285.0623779296875,287.57855224609375,290.8631896972656,289.65777587890625,294.0481872558594,298.4374694824219,299.7773132324219,298.6000061035156,294.6202392578125,292.1788330078125,288.48187255859375,281.72113037109375
280.3944091796875,282.50238037109375,287.7889709472656,288.96636962890625,291.6497497558594,296.4550476074219,298.0468444824219,296.4007873535156,294.6534423828125,286.3917236328125,284.70257568359375,283.25433349609375
289.2694091796875,290.05902099609375,291.6073303222656,293.4956970214844,297.1263122558594,299.1698913574219,299.7089538574219,300.2660217285156,298.7159423828125,293.9327392578125,290.55023193359375,288.13323974609375
292.1463623046875,292.93402099609375,293.7772521972656,296.2105407714844,299.4056091308594,298.4452819824219,298.0878601074219,296.8558654785156,297.9659423828125,295.9034423828125,294.2220764160156,293.7074279785156
285.1307373046875,286.47503662109375,291.3573303222656,290.91754150390625,295.5110778808594,298.6484069824219,300.2109069824219,299.5648498535156,296.3546142578125,291.7706298828125,288.49554443359375,282.97113037109375
279.2479248046875,282.66644287109375,287.0682678222656,287.41363525390625,291.3919372558594,295.6952819824219,297.1230163574219,295.9164123535156,294.0303955078125,285.3175048828125,283.60101318359375,281.79534912109375
292.8475341796875,284.80316162109375,294.2577209472656,295.6363220214844,295.5989685058594,294.7167663574219,295.0487976074219,295.9652404785156,295.3038330078125,294.7471923828125,294.6127014160156,292.35394287109375
296.0682373046875,294.41253662109375,296.9295959472656,297.5523376464844,298.1575622558594,297.0175476074219,297.0780944824219,297.1039123535156,297.2510986328125,296.2218017578125,297.0931701660156,294.7132873535156
291.0721435546875,280.6704406738281,289.3924865722656,294.1656188964844,295.5794372558594,294.3573913574219,294.1523132324219,294.8793029785156,294.3487548828125,293.2901611328125,293.1888732910156,289.86566162109375
283.7166748046875,282.51800537109375,287.3475646972656,287.80621337890625,292.6829528808594,297.9237976074219,298.2616882324219,297.8187561035156,294.2198486328125,286.9991455078125,286.68499755859375,282.49847412109375
288.6541748046875,294.37347412109375,295.7928771972656,298.2183532714844,300.8919372558594,300.4394226074219,300.8339538574219,301.4613342285156,298.9698486328125,294.6573486328125,292.56976318359375,288.48089599609375
290.8729248046875,290.74066162109375,293.8983459472656,296.3257751464844,299.9856872558594,298.5019226074219,298.2909851074219,296.8500061035156,298.0128173828125,293.7335205078125,294.3294982910156,293.3265686035156
286.8358154296875,284.36175537109375,289.1092834472656,291.64019775390625,295.7786560058594,298.0448913574219,299.7929382324219,299.0179748535156,298.5577392578125,291.3936767578125,290.30023193359375,283.97113037109375
291.0487060546875,295.00823974609375,296.5682678222656,298.1343688964844,299.2864685058594,301.1230163574219,298.9394226074219,299.6507873535156,298.2452392578125,293.5147705078125,293.3607482910156,289.60003662109375
285.1717529296875,284.42230224609375,286.6854553222656,293.6871032714844,292.3587341308594,296.7655944824219,296.4491882324219,295.6585998535156,293.9952392578125,288.1221923828125,291.21038818359375,286.03948974609375
287.9705810546875,280.1274719238281,289.8026428222656,293.7886657714844,295.1809997558594,294.7109069824219,294.4589538574219,294.1273498535156,294.3975830078125,292.7237548828125,292.6947326660156,285.36956787109375
291.1912841796875,284.68988037109375,291.6756896972656,294.6831970214844,293.9505310058594,293.6972351074219,293.2792663574219,293.5023498535156,293.6046142578125,293.3643798828125,292.6283264160156,290.12347412109375
287.6697998046875,286.92230224609375,291.6542053222656,294.2046813964844,299.1751403808594,299.2538757324219,299.7968444824219,299.5921936035156,298.0928955078125,293.5655517578125,290.93499755859375,285.73284912109375
287.9666748046875,285.95550537109375,289.7499084472656,293.2496032714844,292.3724060058594,296.3124694824219,296.0019226074219,295.9242248535156,297.3624267578125,291.1905517578125,292.7669982910156,287.70745849609375
286.8240966796875,290.08441162109375,291.4881896972656,292.6910095214844,295.0130310058594,299.2284851074219,299.2636413574219,298.9007873535156,299.5753173828125,292.0440673828125,291.45257568359375,283.89300537109375
283.9705810546875,283.55120849609375,289.0663146972656,291.14801025390625,295.1302185058594,294.7812194824219,296.1015319824219,296.0257873535156,296.1046142578125,291.8311767578125,288.13226318359375,284.50433349609375
286.5233154296875,286.09417724609375,289.0995178222656,293.9117126464844,293.0286560058594,298.3261413574219,298.3984069824219,296.6742248535156,297.6827392578125,289.9874267578125,289.50921630859375,287.97698974609375
285.0037841796875,288.18206787109375,291.7967834472656,292.53472900390625,292.5618591308594,299.4511413574219,299.4003601074219,298.2386779785156,296.0050048828125,290.8878173828125,288.56781005859375,282.39105224609375
275.3553466796875,278.1723937988281,266.6014709472656,278.20269775390625,274.1966247558594,273.2226257324219,274.9413757324219,271.2953796386719,271.9034423828125,270.8018798828125,270.7201843261719,270.3070983886719
271.0467529296875,267.2134094238281,264.5350646972656,273.25933837890625,279.4270935058594,275.6054382324219,274.2831726074219,278.83441162109375,271.7315673828125,276.3194580078125,269.4428405761719,266.9516296386719
269.0604248046875,266.1216125488281,275.0799865722656,278.46441650390625,278.2649841308594,282.0019226074219,286.1562194824219,283.67425537109375,279.2803955078125,276.3311767578125,261.8373718261719,262.6449890136719
272.8553466796875,278.6938781738281,276.6288146972656,273.18707275390625,280.9251403808594,273.6484069824219,282.0234069824219,283.12738037109375,280.5147705078125,276.2725830078125,273.0541687011719,277.85980224609375
280.2244873046875,278.2759094238281,281.8924865722656,288.44879150390625,292.6673278808594,291.2812194824219,295.5253601074219,291.47894287109375,289.6846923828125,284.3468017578125,277.61468505859375,275.13128662109375
270.0115966796875,271.8149719238281,274.4237365722656,272.7710266113281,271.8529052734375,277.1464538574219,276.7929382324219,284.86566162109375,271.9073486328125,276.6300048828125,276.87640380859375,266.1313171386719
270.4139404296875,270.7309875488281,275.4471740722656,280.93121337890625,289.2747497558594,287.4804382324219,290.8593444824219,286.51409912109375,279.5089111328125,283.2296142578125,275.24749755859375,266.2992858886719
285.1600341796875,286.83636474609375,289.0487365722656,291.40191650390625,295.3040466308594,299.5820007324219,300.2909851074219,299.6820373535156,284.7530517578125,293.8604736328125,292.6107482910156,283.43988037109375
274.6658935546875,274.9438781738281,260.2362365722656,265.9370422363281,276.2669372558594,270.5683288574219,275.6913757324219,269.8656921386719,270.7432861328125,272.0596923828125,269.8549499511719,270.0102233886719
277.9100341796875,280.5200500488281,281.5292053222656,284.79840087890625,289.9407653808594,291.5566101074219,287.8710632324219,288.34222412109375,290.5968017578125,289.8917236328125,285.78070068359375,283.30316162109375
275.3006591796875,270.7251281738281,283.8124084472656,285.07965087890625,287.3938903808594,289.6112976074219,294.0409851074219,287.28753662109375,288.6827392578125,290.1104736328125,275.16741943359375,279.57464599609375
257.8553466796875,266.4673156738281,275.0624084472656,277.34527587890625,278.8313903808594,283.9140319824219,281.5917663574219,278.19573974609375,281.9678955078125,275.4229736328125,268.1381530761719,266.8715515136719
274.3592529296875,278.1001281738281,281.6542053222656,286.73590087890625,286.9583435058594,292.1425476074219,293.2402038574219,288.48675537109375,288.6241455078125,291.7843017578125,280.09124755859375,280.85003662109375
274.7655029296875,279.2856750488281,280.0936584472656,284.93511962890625,285.1595153808594,288.1894226074219,292.5937194824219,286.96331787109375,286.1339111328125,289.1983642578125,279.84710693359375,280.74847412109375
271.6932373046875,273.4907531738281,281.4100646972656,286.47222900390625,288.7845153808594,289.2441101074219,292.9491882324219,286.38909912109375,286.6905517578125,287.4893798828125,274.27093505859375,278.78948974609375
258.1014404296875,267.2544250488281,262.8417053222656,276.16949462890625,281.8528747558594,285.2929382324219,285.8105163574219,285.35198974609375,279.2569580078125,269.3800048828125,268.1010437011719,269.6723327636719
278.0272216796875,273.9204406738281,272.5155334472656,279.80230712890625,281.8372497558594,287.6757507324219,290.2362976074219,288.73675537109375,279.7901611328125,282.6768798828125,276.36663818359375,277.62738037109375
267.3865966796875,275.3579406738281,284.6971740722656,292.54644775390625,287.1302185058594,296.9003601074219,297.6015319824219,297.1918029785156,295.0538330078125,285.8194580078125,278.25531005859375,278.49261474609375
272.7752685546875,276.0591125488281,284.3163146972656,284.54644775390625,289.1809997558594,297.5702819824219,297.5077819824219,297.9554748535156,295.0147705078125,281.7843017578125,282.30804443359375,287.27972412109375
266.2791748046875,275.2661437988281,283.7303771972656,292.5796813964844,286.7434997558594,297.1523132324219,296.8827819824219,295.6683654785156,294.5284423828125,285.1925048828125,276.85101318359375,277.61761474609375
271.2244873046875,277.5630187988281,283.2440490722656,282.27886962890625,290.1028747558594,296.3183288574219,297.1445007324219,297.6585998535156,294.2276611328125,283.5323486328125,275.04437255859375,283.46917724609375
271.7576904296875,275.2583312988281,277.8983459472656,289.10504150390625,288.7513122558594,297.4667663574219,296.6464538574219,296.3265686035156,290.3253173828125,283.2139892578125,277.05413818359375,280.74652099609375
267.1444091796875,271.6372375488281,278.3846740722656,287.52691650390625,288.1849060058594,297.7030944824219,297.9296569824219,296.2035217285156,293.2276611328125,279.6182861328125,277.43109130859375,280.34808349609375
257.8299560546875,261.70556640625,269.6932678222656,282.91949462890625,277.3099060058594,290.6855163574219,291.1620788574219,285.77386474609375,282.4659423828125,274.7120361328125,269.7299499511719,272.4711608886719
272.5955810546875,277.3677062988281,284.0350646972656,285.18511962890625,296.8997497558594,299.3046569824219,298.1581726074219,298.3187561035156,295.3448486328125,286.3370361328125,281.62054443359375,286.03558349609375
260.3240966796875,271.5552062988281,277.1014709472656,283.05035400390625,282.2903747558594,292.7206726074219,295.2890319824219,296.7562561035156,285.8526611328125,279.7901611328125,262.7221374511719,269.9926452636719
291.3846435546875,292.21917724609375,293.0858459472656,296.3628845214844,291.6263122558594,291.5800476074219,289.2870788574219,290.93011474609375,292.8760986328125,294.5518798828125,295.6029357910156,293.2562561035156
284.6815185546875,286.47308349609375,288.6424865722656,288.66558837890625,286.9231872558594,286.1484069824219,286.4413757324219,285.52581787109375,287.7803955078125,288.4854736328125,288.27484130859375,288.83636474609375
295.6697998046875,295.22503662109375,297.3124084472656,296.6304626464844,295.3977966308594,294.2597351074219,294.2362976074219,294.7367248535156,295.7178955078125,296.7862548828125,297.4779357910156,298.2308654785156
289.0604248046875,291.30706787109375,290.5858459472656,290.42535400390625,290.1614685058594,289.1445007324219,290.2812194824219,288.78948974609375,290.8428955078125,290.0460205078125,290.06195068359375,290.86370849609375
261.5936279296875,257.22119140625,275.9022521972656,275.26519775390625,277.1556091308594,280.0448913574219,283.1991882324219,282.11761474609375,275.7393798828125,275.2550048828125,268.3940124511719,259.1664733886719
289.8807373046875,291.90667724609375,297.6542053222656,299.3667907714844,299.7356872558594,299.3925476074219,300.3398132324219,299.8832092285156,298.7530517578125,299.5128173828125,296.5502014160156,296.3363342285156
296.2694091796875,295.90277099609375,296.2479553222656,295.3062438964844,294.9915466308594,293.3691101074219,292.9023132324219,293.1761779785156,294.2725830078125,296.2628173828125,296.9193420410156,297.4339904785156
265.3123779296875,270.5825500488281,274.1737365722656,277.33160400390625,287.7337341308594,295.6210632324219,295.9081726074219,296.7367248535156,288.0577392578125,284.1124267578125,260.4233093261719,277.14300537109375
265.9510498046875,269.7192687988281,274.2713928222656,279.15777587890625,284.5813903808594,296.0351257324219,297.9570007324219,293.7738342285156,289.3233642578125,284.8194580078125,257.2983093261719,275.44573974609375
262.4803466796875,259.40478515625,273.8241271972656,275.28472900390625,282.7864685058594,291.8886413574219,296.1835632324219,292.02191162109375,284.8526611328125,280.5518798828125,254.46434020996094,272.3988952636719
260.9276123046875,264.22119140625,271.7010803222656,277.39801025390625,285.5013122558594,295.0976257324219,294.8027038574219,292.30706787109375,286.4444580078125,281.3038330078125,259.9819030761719,274.17425537109375
265.4217529296875,269.3618469238281,272.4393615722656,278.74566650390625,284.7923278808594,296.1777038574219,297.5663757324219,293.9339904785156,288.3624267578125,282.8800048828125,258.3217468261719,275.79925537109375
264.9627685546875,269.1411437988281,274.2284240722656,277.84332275390625,290.7688903808594,296.0995788574219,297.4374694824219,293.3890686035156,286.8018798828125,282.3135986328125,265.9330749511719,276.05316162109375
256.3299560546875,255.03955078125,263.8143615722656,272.6948547363281,282.7942810058594,277.7011413574219,283.1171569824219,277.28558349609375,276.2510986328125,276.8760986328125,273.0404968261719,270.3832702636719
282.5526123046875,287.07659912109375,295.8924865722656,295.9214782714844,298.4856872558594,299.2577819824219,298.9101257324219,298.2718811035156,297.9210205078125,296.8214111328125,293.6537170410156,291.55120849609375
280.9373779296875,279.8872375488281,273.2889709472656,283.09918212890625,288.4739685058594,292.5273132324219,293.2636413574219,293.4710998535156,290.8096923828125,285.9542236328125,283.03851318359375,283.80316162109375
264.3026123046875,273.9184875488281,272.3143615722656,291.05230712890625,292.3431091308594,295.8476257324219,296.0956726074219,294.9652404785156,295.7022705078125,279.0557861328125,281.05609130859375,271.5531921386719
296.2928466796875,296.30706787109375,296.8534240722656,297.4429626464844,297.2806091308594,296.7167663574219,296.1230163574219,296.6585998535156,296.1807861328125,297.0870361328125,296.8002014160156,297.5160217285156
292.3885498046875,291.91644287109375,291.2401428222656,292.9585876464844,294.1145935058594,292.6777038574219,291.9921569824219,293.4945373535156,292.3057861328125,292.3878173828125,292.7279357910156,293.4808654785156
296.3377685546875,296.54730224609375,296.5389709472656,297.6499938964844,299.1009216308594,298.6034851074219,298.5800476074219,297.9378967285156,298.0186767578125,297.2667236328125,296.9564514160156,296.7250061035156
