index,geonameid,name_x,asciiname,latitude,longitude,iso alpha 2,City,Geonames ID,Country,Residential EUI (kWh/m2/year),Non-residential EUI (kWh/m2/year),source,ISO_alpha3,Population_2023,population_density,Subnational HDI,Educational index,Income index,GDP_2022,Urbanization_Rate_2022,Paris_Agreement,iso3,name_y,continent,region,Region Grouped,hdd_total_year,hdd_average_year,hdd_variance_year,cdd_total_year,cdd_average_year,cdd_variance_year,2m_temperature_2023_avg,2m_dewpoint_temperature_2023_avg,total_precipitation_2023,longitude_sin,longitude_cos,latitude_sin,latitude_cos,pca_result,K_mean_label,C_mean_label,GMM_label,K_mean_0.0,K_mean_1.0,K_mean_2.0,K_mean_3.0,K_mean_4.0,K_mean_5.0,K_mean_6.0,K_mean_7.0,K_mean_8.0,K_mean_9.0,K_mean_10.0,K_mean_11.0,K_mean_12.0,K_mean_13.0,K_mean_14.0,K_mean_15.0,K_mean_16.0,K_mean_17.0,K_mean_18.0,K_mean_19.0,C_mean_0.0,C_mean_1.0,C_mean_2.0,C_mean_6.0,C_mean_7.0,C_mean_8.0,C_mean_14.0,C_mean_17.0,GMM_0.0,GMM_1.0,GMM_2.0,GMM_3.0,GMM_4.0,GMM_5.0,GMM_6.0,GMM_7.0,GMM_8.0,GMM_9.0,GMM_10.0,GMM_11.0,GMM_12.0,GMM_13.0,GMM_14.0,GMM_15.0,GMM_16.0,GMM_17.0,GMM_18.0,GMM_19.0
34,3903987,Sucre,Sucre,-19.03332,-65.26274,BO,Sucre,3903987,Bolivia,94.24568966,108.7292951,World Bank CURB,BOL,12388571.0,16141.48625257004,0.698,0.745,0.662,0.698,70.83,1,BOL,Bolivia,Americas,South America,Central and South America,0.0,0.0,0.0,3295.689549763998,274.6407958136665,2172.207072297392,288.91,280.17,0.853,-0.9082362424378602,0.41845779706244746,-0.32611795975098484,0.9453290836147247,0.25518188,11.0,1.0,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,6300770,Concepción Airport,Concepcion Airport,-16.1398,-62.02799,BO,Concepcion,6300770,Bolivia,72.45043103,106.0672614,World Bank CURB,BOL,12388571.0,775.5956811064482,0.698,0.745,0.662,0.698,70.83,1,BOL,Bolivia,Americas,South America,Central and South America,0.0,0.0,0.0,3369.9200185139985,280.82666820949987,2006.1899451956176,297.69,292.67,1.122,-0.8831768326404829,0.46904017129359465,-0.2779819829759761,0.9605862882327356,0.84718454,4.0,1.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3390760,Recife,Recife,-8.05389,-34.88111,BR,Recife,3390760,Brazil,65.32758621,106.0108103,World Bank CURB,BRA,216422446.0,7616.924502634868,0.76,0.709,0.753,0.76,87.555,1,BRA,Brazil,Americas,South America,Central and South America,0.0,0.0,0.0,3151.8579254150386,262.65482711791987,553.0530582955734,299.24,295.22,0.954,-0.5718754442722251,0.8203404636115696,-0.14010444375179668,0.9901367303766686,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3399415,Fortaleza,Fortaleza,-3.71722,-38.54306,BR,Fortaleza,3399415,Brazil,64.66487069,106.0424479,World Bank CURB,BRA,216422446.0,7097.392561083882,0.76,0.709,0.753,0.76,87.555,1,BRA,Brazil,Americas,South America,Central and South America,0.0,0.0,0.0,3303.098973592122,275.2582477993435,678.2548784670112,300.37,296.05,1.195,-0.6231026211570668,0.7821400919957964,-0.06483222457914863,0.9978961782951766,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3405870,Belém,Belem,-1.45583,-48.50444,BR,Belém,3405870,Brazil,64.14547414,103.6655539,World Bank CURB,BRA,216422446.0,4733.137754921803,0.76,0.709,0.753,0.76,87.555,1,BRA,Brazil,Americas,South America,Central and South America,0.0,0.0,0.0,3367.2130686442047,280.6010890536837,539.6523335527813,300.65,296.89,1.829,-0.7490070667029696,0.6625620076860831,-0.02540629284731732,0.999677208044555,0.79811805,4.0,1.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3448439,São Paulo,Sao Paulo,-23.5475,-46.63611,BR,São Paulo,3448439,Brazil,67.96443966,108.2864021,World Bank CURB,BRA,216422446.0,13359.658367552162,0.76,0.709,0.753,0.76,87.555,1,BRA,Brazil,Americas,South America,Central and South America,0.0,0.0,0.0,2589.52882385254,215.79406865437832,3188.8350218896308,293.67,289.27,1.246,-0.7270075555730153,0.6866294591260624,-0.3995092034019219,0.9167291837817545,0.6315661,10.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40,3449433,Santos,Santos,-23.96083,-46.33361,BR,Santos,3449433,Brazil,66.63900862,102.1672576,World Bank CURB,BRA,216422446.0,18030.057682034185,0.76,0.709,0.753,0.76,87.555,1,BRA,Brazil,Americas,South America,Central and South America,0.0,0.0,0.0,2536.651219685874,211.3876016404895,3367.400069879228,296.08,292.99,1.982,-0.7233722966861945,0.690458195973471,-0.40611200686403626,0.9138233078012756,0.5279134,10.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,3450554,Salvador,Salvador,-12.97563,-38.49096,BR,Salvador,3450554,Brazil,64.12392241,103.7074919,World Bank CURB,BRA,216422446.0,28208.583884338583,0.76,0.709,0.753,0.76,87.555,1,BRA,Brazil,Americas,South America,Central and South America,0.0,0.0,0.0,2974.569107055664,247.88075892130533,1648.341193745663,298.99,295.18,1.297,-0.6223911507243733,0.7827063660786147,-0.22453659862260944,0.9744656565928782,0.54803306,10.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42,3451190,Rio de Janeiro,Rio de Janeiro,-22.90642,-43.18223,BR,Rio de Janeiro,3451190,Brazil,66.15732759,104.1820901,World Bank CURB,BRA,216422446.0,11170.19346117278,0.76,0.709,0.753,0.76,87.555,1,BRA,Brazil,Americas,South America,Central and South America,0.0,0.0,0.0,2638.740819295247,219.89506827460391,3024.552265437073,297.43,293.38,1.04,-0.6843209870282044,0.729180901225988,-0.38922716664901624,0.9211417983906598,0.5039844,10.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,3452925,Porto Alegre,Porto Alegre,-30.03283,-51.23019,BR,Porto Alegre,3452925,Brazil,68.13685345,108.2864021,World Bank CURB,BRA,216422446.0,12488.582974200268,0.76,0.709,0.753,0.76,87.555,1,BRA,Brazil,Americas,South America,Central and South America,0.0,0.0,0.0,1838.745051066082,153.22875425550683,8090.521613434134,293.53,289.35,1.915,-0.7796680236141125,0.6261930796117631,-0.5004961431690724,0.8657387658369489,0.20275196,10.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44,3455077,Paraná,Parana,-24.5,-51.33333,BR,Parana,3455077,Brazil,67.29094828,102.8106761,World Bank CURB,BRA,216422446.0,8.563129028123804,0.76,0.709,0.753,0.76,87.555,1,BRA,Brazil,Americas,South America,Central and South America,0.0,0.0,0.0,2562.5551910400372,213.5462659200031,3814.981279648208,293.0,289.26,1.584,-0.7807939903279355,0.6247885599687143,-0.414693242656239,0.9099612708765432,1.2372718,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3462377,Goiânia,Goiania,-16.67861,-49.25389,BR,Goiania,3462377,Brazil,65.86422414,102.5951596,World Bank CURB,BRA,216422446.0,11816.743792698942,0.76,0.709,0.753,0.76,87.555,1,BRA,Brazil,Americas,South America,Central and South America,0.0,0.0,0.0,3036.8339996337895,253.06949996948245,2315.373247019324,297.2,289.09,0.785,-0.7576093006568775,0.6527083173655726,-0.28700291986218646,0.9579297072283433,0.814904,4.0,1.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3464975,Curitiba,Curitiba,-25.42778,-49.27306,BR,Curitiba,3464975,Brazil,84.7737069,105.032426,World Bank CURB,BRA,216422446.0,7899.745600674897,0.76,0.709,0.753,0.76,87.555,1,BRA,Brazil,Americas,South America,Central and South America,0.0,0.0,0.0,2505.8833160400377,208.82360967000315,5039.471323850204,290.98,288.03,1.578,-0.7578276411473107,0.6524548002069591,-0.4293730673130943,0.9031272164352844,0.4619672,10.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47,3469058,Brasília,Brasilia,-15.77972,-47.92972,BR,Brasilia,3469058,Brazil,67.66702586,108.3919568,World Bank CURB,BRA,216422446.0,4716.229137342789,0.76,0.709,0.753,0.76,87.555,1,BRA,Brazil,Americas,South America,Central and South America,0.0,0.0,0.0,3070.452651977539,255.8710543314616,2101.02990206007,295.35,287.85,1.134,-0.7423234993755619,0.6700416571190333,-0.2719396502653312,0.9623143076009882,0.94633365,4.0,1.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3470127,Belo Horizonte,Belo Horizonte,-19.92083,-43.93778,BR,Belo Horizonte,3470127,Brazil,66.24137931,102.3067013,World Bank CURB,BRA,216422446.0,14870.384590468026,0.76,0.709,0.753,0.76,87.555,1,BRA,Brazil,Americas,South America,Central and South America,0.0,0.0,0.0,2803.5090484619127,233.62575403849272,2272.3789662326676,294.3,288.38,0.948,-0.6938767983764139,0.7200937360336482,-0.3407213714188914,0.9401643191795942,0.53749233,10.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49,3663517,Manaus,Manaus,-3.10194,-60.025,BR,Manaus,3663517,Brazil,65.3825431,106.4211329,World Bank CURB,BRA,216422446.0,12230.694703347574,0.76,0.709,0.753,0.76,87.555,1,BRA,Brazil,Americas,South America,Central and South America,0.0,0.0,0.0,3737.8356272379538,311.4863022698295,3328.6304500809315,300.44,296.07,2.378,-0.8662434874945091,0.49962207754797056,-0.05411262279381152,0.998534838678338,0.5739106,10.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,1252416,Thimphu,Thimphu,27.46609,89.64191,BT,Thimphu,1252416,Bhutan,366.737069,175.172323,World Bank CURB,BTN,787424.0,254.91855110486443,0.681,0.557,0.705,0.681,43.686,1,BTN,Bhutan,Asia,Southern Asia,Asia & Oceania,32.96883773803711,2.747403144836426,27.924018859324168,897.9208386739102,74.82673655615919,3037.215627918737,282.74,279.78,2.574,0.9999804697540703,0.006249808831381012,0.4612235628849723,0.8872839596429613,-0.25922486,12.0,17.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,11778169,Gaborone,Gaborone,-24.64639,25.91194,BW,Gaborone,11778169,Botswana,80.79849138,107.2121887,World Bank CURB,BWA,2675352.0,1791.898392462302,0.708,0.665,0.755,0.708,72.224,1,BWA,Botswana,Africa,Southern Africa,Africa,962.941875457764,80.245156288147,8130.041446481756,2130.0051231384273,177.50042692820227,26873.051200160313,294.3,281.46,0.384,0.4369892398077252,0.899466733288267,-0.4170168262420709,0.9088987658870433,-0.82846135,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,620127,Vitebsk,Vitebsk,55.1904,30.2049,BY,Vitebsk,620127,Belarus,297.1540948,161.2032829,World Bank CURB,BLR,9178298.0,8184.879681250328,0.801,0.796,0.788,0.801,80.326,1,BLR,Belarus,Europe,Eastern Europe,Europe,6457.249008178711,538.1040840148926,2791.489649114591,0.0,0.0,0.0,280.77,276.52,0.79,0.503093858551222,0.8642317799572306,0.8210535736317861,0.5708511445433679,-1.0245903,16.0,17.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,623549,Pinsk,Pinsk,52.12153,26.06726,BY,Pinsk,623549,Belarus,253.1864224,152.8320436,World Bank CURB,BLR,9178298.0,6630.017646883705,0.801,0.796,0.788,0.801,80.326,1,BLR,Belarus,Europe,Eastern Europe,Europe,6157.647933959963,513.1373278299969,3322.054927601262,0.0,0.0,0.0,283.07,278.81,0.849,0.4394259464258326,0.8982788195252971,0.7893148586925545,0.6139886430929751,-0.731009,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,625143,Horad Minsk,Horad Minsk,53.9,27.56667,BY,Minsk,625143,Belarus,194.4084052,161.9586801,World Bank CURB,BLR,9178298.0,19532.613762656743,0.801,0.796,0.788,0.801,80.326,1,BLR,Belarus,Europe,Eastern Europe,Europe,6324.401596069335,527.0334663391112,3111.298326175213,0.0,0.0,0.0,281.24,276.92,0.767,0.46278043597403373,0.886472937026102,0.8079898838980305,0.5891963573533421,-0.9242675,16.0,17.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55,625665,Mahilyow,Mahilyow,53.9168,30.3449,BY,Mogilev,625665,Belarus,285.2198276,160.8485916,World Bank CURB,BLR,9178298.0,8524.381849225196,0.801,0.796,0.788,0.801,80.326,1,BLR,Belarus,Europe,Eastern Europe,Europe,6242.8752288818405,520.23960240682,2584.8304853162003,0.0,0.0,0.0,281.29,276.78,0.804,0.5052040711978225,0.8629999110342628,0.8081626105571275,0.5889594170208069,-0.8773269,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56,627904,Hrodna,Hrodna,53.6884,23.8258,BY,Grodno,627904,Belarus,260.2241379,155.2655781,World Bank CURB,BLR,9178298.0,16389.57220774924,0.801,0.796,0.788,0.801,80.326,1,BLR,Belarus,Europe,Eastern Europe,Europe,6535.982650756836,544.665220896403,3231.306537405079,0.0,0.0,0.0,282.44,277.95,0.811,0.4039572571410825,0.9147778606869831,0.8058084078135597,0.5921763334488941,-0.9939392,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57,629634,Brest,Brest,52.09755,23.68775,BY,Brest,629634,Belarus,243.1907328,151.3926126,World Bank CURB,BLR,9178298.0,9820.58149977194,0.801,0.796,0.788,0.801,80.326,1,BLR,Belarus,Europe,Eastern Europe,Europe,6213.290512084963,517.7742093404136,3363.777256136501,0.0,0.0,0.0,283.28,278.7,0.81,0.4017519962137371,0.9157485099841972,0.7890578169300363,0.614318941219954,-1.097838,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58,3582678,Belize,Belize,17.25,-88.75,BZ,Belize,3582678,Belize,73.39978448,109.6334282,World Bank CURB,BLZ,410825.0,1232.8602196235163,0.7,0.64,0.684,0.7,46.396,1,BLZ,Belize,Americas,Central America,Central and South America,0.0,0.0,0.0,1043.1464996337888,86.92887496948241,2969.8236429905787,299.88,296.26,1.262,-0.9997620270799091,0.02181488503456116,0.29654157497557093,0.9550199444571866,1.1031475,18.0,1.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,6167865,Toronto,Toronto,43.70643,-79.39864,CA,Toronto,6167865,Canada,221.796196,292.9419155,World Bank CURB,CAN,40097761.0,10399.335648120794,0.935,0.906,0.934,0.935,81.752,1,CAN,Canada,Americas,Northern America,Northern America,2610.7287445068355,217.56072870890296,4358.6026399328985,0.0,0.0,0.0,282.69,277.88,0.864,-0.9829309825154966,0.18397468198401762,0.6909635414760948,0.7228896073058547,0.44439676,11.0,1.0,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,6173331,Vancouver,Vancouver,49.24966,-123.11934,CA,Vancouver,6173331,Canada,167.4412696,226.761779,World Bank CURB,CAN,40097761.0,4913.819712004362,0.935,0.906,0.934,0.935,81.752,1,CAN,Canada,Americas,Northern America,Northern America,3869.490707397461,322.4575589497884,1668.8666641322,0.0,0.0,0.0,283.48,279.65,1.884,-0.8375343339976161,-0.5463846990675797,0.7575611108163636,0.652764247932343,-0.55881137,16.0,17.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61,209228,Mbuji-Mayi,Mbuji-Mayi,-6.13603,23.58979,CD,Mbuji-Mayi,209228,"Congo, Democratic Republic of the",66.28663793,105.2996992,World Bank CURB,COD,102262808.0,18777.278893488645,0.481,0.506,0.359,0.481,46.837,1,COD,Democratic Republic of the Congo,Africa,Middle Africa,Africa,0.0,0.0,0.0,3210.212498982748,267.5177082485623,5059.807441703067,298.66,291.97,1.225,0.40018573208874714,0.9164340564561061,-0.10688933187458742,0.9942709242110042,0.14803062,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,922704,Lubumbashi,Lubumbashi,-11.66089,27.47938,CD,Lubumbashi,922704,"Congo, Democratic Republic of the",67.09159483,101.6158059,World Bank CURB,COD,102262808.0,7937.403168844878,0.481,0.506,0.359,0.481,46.837,1,COD,Democratic Republic of the Congo,Africa,Middle Africa,Africa,4.260119120279951,0.3550099266899959,1.5123845765812354,4369.023317972819,364.0852764977349,6204.4938238233235,294.55,286.83,1.327,0.46142935976770294,0.8871769530056379,-0.20211883236810416,0.9793610047383724,-0.6972357,1.0,17.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,922773,Kolwezi,Kolwezi,-10.71484,25.46674,CD,Kolwezi,922773,"Congo, Democratic Republic of the",66.11206897,101.6017042,World Bank CURB,COD,102262808.0,3428.416874031946,0.481,0.506,0.359,0.481,46.837,1,COD,Democratic Republic of the Congo,Africa,Middle Africa,Africa,3.087732950846353,0.2573110792371961,0.7945078979785273,4291.183451334635,357.5986209445529,5923.764988348609,294.89,286.55,1.352,0.42998707669489494,0.9028350424498257,-0.18592111261105787,0.9825646746578397,-0.3010063,1.0,17.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2314302,Kinshasa,Kinshasa,-4.32758,15.31357,CD,Kinshasa,2314302,"Congo, Democratic Republic of the",63.97306034,103.3394426,World Bank CURB,COD,102262808.0,63391.914265050895,0.481,0.506,0.359,0.481,46.837,1,COD,Democratic Republic of the Congo,Africa,Middle Africa,Africa,0.0,0.0,0.0,2751.965998331705,229.33049986097544,713.5131363264243,298.85,294.71,1.273,0.2641014894791023,0.964494895401173,-0.07545872495964609,0.9971489261025479,1.0602453,18.0,1.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65,2389853,Bangui,Bangui,4.36122,18.55496,CF,Bangui,2389853,Central African Republic,72.60775862,108.8256532,World Bank CURB,CAF,5742315.0,28872.8040437945,0.387,0.334,0.327,0.387,43.12,1,CAF,Central African Republic,Africa,Middle Africa,Africa,0.0,0.0,0.0,2911.729019165038,242.64408493041984,2088.515722806156,300.02,294.32,0.989,0.3182141735890521,0.9480188498795985,0.07604416673282521,0.9971044502487743,-0.59132916,1.0,17.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2260535,Brazzaville,Brazzaville,-4.26613,15.28318,CG,Brazzaville,2260535,"Congo, Republic of the",63.80064655,103.3394426,World Bank CURB,COG,6106869.0,45314.71672355652,0.593,0.62,0.509,0.593,68.736,1,COG,Congo,Africa,Middle Africa,Africa,0.0,0.0,0.0,2751.965998331705,229.33049986097544,713.5131363264243,298.85,294.71,1.273,0.2635898788984416,0.9646348406222455,-0.07438923473101153,0.9972292824401691,0.124691576,18.0,14.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67,2660646,Genève,Geneve,46.20222,6.14569,CH,Geneva,2660646,Switzerland,165.515317,231.3420206,World Bank CURB,CHE,8849852.0,16655.72714975621,0.967,0.924,0.988,0.967,74.092,1,CHE,Switzerland,Europe,Western Europe,Europe,4051.8831227620462,337.6569268968372,4590.551274246873,0.0,0.0,0.0,284.12,279.38,1.639,0.10705696324500547,0.9942528886660363,0.7217870455501345,0.6921152078057584,-0.8392006,16.0,17.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68,2661604,Basel,Basel,47.55839,7.57327,CH,Basel,2661604,Switzerland,165.515317,231.3420206,World Bank CURB,CHE,8849852.0,8706.278371810084,0.967,0.924,0.988,0.967,74.092,1,CHE,Switzerland,Europe,Western Europe,Europe,4427.551254272463,368.9626045227053,3807.610868713392,0.0,0.0,0.0,284.77,280.13,1.22,0.1317939475555772,0.9912771334938165,0.7379654462981904,0.674838499249941,-0.89219403,16.0,17.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69,2279755,Yamoussoukro,Yamoussoukro,6.82055,-5.27674,CI,Yamoussoukro,2279755,Cote d'Ivoire,70.2112069,102.9537064,World Bank CURB,CIV,28873034.0,8644.938914383576,0.534,0.422,0.602,0.534,52.661,1,CIV,Côte d'Ivoire,Africa,Western Africa,Africa,0.0,0.0,0.0,2594.1051584879547,216.17542987399625,2902.184757690127,300.52,295.36,0.924,-0.09196635187886532,0.9957621152273733,0.11876010281719605,0.9929229768611707,-0.033188906,9.0,17.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70,2290956,Bouaké,Bouake,7.69385,-5.03031,CI,Bouaké,2290956,Cote d'Ivoire,70.29741379,102.9325918,World Bank CURB,CIV,28873034.0,10203.26151178319,0.534,0.422,0.602,0.534,52.661,1,CIV,Côte d'Ivoire,Africa,Western Africa,Africa,0.0,0.0,0.0,2447.0923004150395,203.92435836791995,2940.327434402801,300.11,294.15,1.301,-0.08768272678396954,0.9961484525028023,0.13387981474069074,0.9909975757815951,0.083570175,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2293538,Abidjan,Abidjan,5.35444,-4.00167,CI,Abidjan,2293538,Cote d'Ivoire,73.83081897,105.6221374,World Bank CURB,CIV,28873034.0,6191.211698393803,0.534,0.422,0.602,0.534,52.661,1,CIV,Côte d'Ivoire,Africa,Western Africa,Africa,0.0,0.0,0.0,2724.346532185872,227.028877682156,2856.89909326073,299.86,297.07,1.759,-0.06978554971237531,0.9975620166442494,0.09331664064397402,0.9956364821454281,-0.42351517,1.0,17.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,3868626,Valparaíso,Valparaiso,-33.036,-71.62963,CL,Valparaiso,3868626,Chile,124.9989224,110.1988183,World Bank CURB,CHL,19629590.0,7615.35746856315,0.86,0.836,0.831,0.86,87.912,0,CHL,Chile,Americas,South America,Central and South America,166.87483469645196,13.90623622470433,659.6158829112907,1594.8749313354494,132.90624427795413,11490.893870933618,287.12,284.98,0.382,-0.9490391198326791,0.31515829201722406,-0.5451658797319301,0.838328195622759,-0.10088147,9.0,17.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
